Game_number,Pseudo,Team,Round_number,Type,Number,X,Y,Z
7,Daredevil,CT,9,DamageInfliged,6,1208.035034,-158.912674,-415.969116
7,Daredevil,CT,9,DamageInfliged,7,1205.271606,-162.199448,-415.969116
7,Daredevil,CT,9,DamageInfliged,8,568.955444,-280.031250,-127.968750
7,Daredevil,CT,9,DamageInfliged_targetposition,0,-4.288554,-394.046906,-415.969147
7,Daredevil,CT,9,DamageInfliged_targetposition,1,-8.464350,-389.523834,-415.969147
7,Daredevil,CT,9,DamageInfliged_targetposition,2,-10.272132,-387.545807,-415.969147
7,Daredevil,CT,9,DamageInfliged_targetposition,3,-10.272132,-387.545807,-415.969147
7,Daredevil,CT,9,DamageInfliged_targetposition,4,34.612534,-635.593811,-415.969147
7,Daredevil,CT,9,DamageInfliged_targetposition,5,1208.016846,-158.934677,-415.969116
7,Daredevil,CT,9,DamageInfliged_targetposition,6,1208.035034,-158.912674,-415.969116
7,Daredevil,CT,9,DamageInfliged_targetposition,7,1205.271606,-162.199448,-415.969116
7,Daredevil,CT,9,DamageInfliged_targetposition,8,568.955444,-280.031250,-127.968750
7,Daredevil,CT,9,DamageReceived_target,0,-10.272132,-387.545807,-415.969147
7,Daredevil,CT,9,DamageReceived_target,1,66.002510,-635.968750,-415.969147
7,Daredevil,CT,9,DamageReceived_target,2,184.749847,-621.368408,-415.968750
7,Daredevil,CT,9,DamageReceived_target,3,1208.035034,-158.912674,-415.969116
7,Daredevil,CT,9,DamageReceived_origin,0,-187.531204,-483.860321,-415.968750
7,Daredevil,CT,9,DamageReceived_origin,1,-43.943203,-749.933594,-415.968750
7,Daredevil,CT,9,DamageReceived_origin,2,-16.647152,-718.741882,-415.968750
7,Daredevil,CT,9,DamageReceived_origin,3,321.335175,571.404541,-468.294708
7,Daredevil,CT,11,DamageReceived_origin,0,96.340523,143.968750,-415.968750
7,Daredevil,CT,11,DamageReceived_origin,1,96.340523,143.968750,-415.968750
7,Daredevil,CT,11,DamageReceived_origin,2,96.340523,143.968750,-415.968750
7,Daredevil,CT,11,DamageInfliged,0,1160.109619,4.880178,-415.968750
7,Daredevil,CT,11,DamageInfliged_targetposition,0,1160.109619,4.880178,-415.968750
7,Daredevil,CT,11,Death,0,1146.701782,-7.225503,-415.968750
7,Daredevil,CT,11,DamageReceived_target,0,1160.336304,6.731221,-415.968750
7,Daredevil,CT,11,DamageReceived_target,1,1159.974487,3.800538,-415.968750
7,Daredevil,CT,11,DamageReceived_target,2,1146.701782,-7.225503,-415.968750
7,Daredevil,CT,13,DamageReceived_target,0,210.885254,-989.952209,-415.968750
7,Daredevil,CT,13,DamageReceived_target,1,210.885254,-989.952209,-415.968750
7,Daredevil,CT,13,DamageReceived_target,2,211.474350,-982.005249,-415.968750
7,Daredevil,CT,13,DamageReceived_target,3,1046.750122,-1609.709229,-415.968811
7,Daredevil,CT,13,DamageReceived_origin,0,-201.824142,-616.824219,-415.968750
7,Daredevil,CT,13,DamageReceived_origin,1,365.139374,-1142.986572,-391.968750
7,Daredevil,CT,13,DamageReceived_origin,2,-201.152008,-617.610291,-415.968750
7,Daredevil,CT,13,DamageReceived_origin,3,836.303101,-2422.969238,-416.071442
7,Daredevil,CT,13,Kill,0,211.345856,-981.172913,-415.968750
7,Daredevil,CT,13,Death,0,1046.750122,-1609.709229,-415.968811
7,Daredevil,CT,13,DamageInfliged,0,216.132553,-1061.560303,-415.968750
7,Daredevil,CT,13,DamageInfliged,1,214.325150,-1044.525024,-415.968750
7,Daredevil,CT,13,DamageInfliged,2,212.470963,-1012.145447,-415.968750
7,Daredevil,CT,13,DamageInfliged,3,210.885254,-989.952209,-415.968750
7,Daredevil,CT,13,DamageInfliged,4,211.364395,-983.488464,-415.968750
7,Daredevil,CT,13,DamageInfliged,5,211.345856,-981.172913,-415.968750
7,Daredevil,CT,13,DamageInfliged,6,973.240784,-1600.636963,-415.968811
7,Daredevil,CT,13,DamageInfliged,7,991.926636,-1602.165039,-415.968811
7,Daredevil,CT,13,DamageInfliged,8,1045.537109,-1609.533447,-415.968811
7,Daredevil,CT,13,DamageInfliged_targetposition,0,216.132553,-1061.560303,-415.968750
7,Daredevil,CT,13,DamageInfliged_targetposition,1,214.325150,-1044.525024,-415.968750
7,Daredevil,CT,13,DamageInfliged_targetposition,2,212.470963,-1012.145447,-415.968750
7,Daredevil,CT,13,DamageInfliged_targetposition,3,210.885254,-989.952209,-415.968750
7,Daredevil,CT,13,DamageInfliged_targetposition,4,211.364395,-983.488464,-415.968750
7,Daredevil,CT,13,DamageInfliged_targetposition,5,211.345856,-981.172913,-415.968750
7,Daredevil,CT,13,DamageInfliged_targetposition,6,973.240784,-1600.636963,-415.968811
7,Daredevil,CT,13,DamageInfliged_targetposition,7,991.926636,-1602.165039,-415.968811
7,Daredevil,CT,13,DamageInfliged_targetposition,8,1045.537109,-1609.533447,-415.968811
7,Daredevil,CT,8,DamageInfliged,0,155.758743,-218.129562,-415.969116
7,Daredevil,CT,8,DamageInfliged,1,168.317413,-225.214630,-415.969116
7,Daredevil,CT,8,DamageInfliged_targetposition,0,155.758743,-218.129562,-415.969116
7,Daredevil,CT,8,DamageInfliged_targetposition,1,168.317413,-225.214630,-415.969116
7,Daredevil,CT,8,DamageReceived_target,0,159.565491,-220.901321,-415.969116
7,Daredevil,CT,8,DamageReceived_target,1,168.317413,-225.214630,-415.969116
7,Daredevil,CT,8,DamageReceived_target,2,170.216614,-225.554657,-415.969116
7,Daredevil,CT,8,DamageReceived_target,3,171.856964,-225.807114,-415.969116
7,Daredevil,CT,8,DamageReceived_origin,0,136.736237,-472.805359,-415.968750
7,Daredevil,CT,8,DamageReceived_origin,1,135.941299,-473.520386,-415.968750
7,Daredevil,CT,8,DamageReceived_origin,2,135.941299,-473.520386,-415.968750
7,Daredevil,CT,8,DamageReceived_origin,3,135.941299,-473.520386,-415.968750
7,Daredevil,CT,8,Death,0,171.856964,-225.807114,-415.969116
7,Daredevil,CT,10,DamageInfliged,0,674.293091,-203.042786,-415.969147
7,Daredevil,CT,10,DamageInfliged,1,662.626099,-184.525299,-415.969147
7,Daredevil,CT,10,DamageInfliged,2,692.208008,-120.684593,-415.969147
7,Daredevil,CT,10,DamageInfliged,3,693.560242,-117.510735,-415.969147
7,Daredevil,CT,10,DamageInfliged,4,-322.320709,-1101.200073,-415.969147
7,Daredevil,CT,10,DamageInfliged,5,-307.774109,-1100.150879,-415.969147
7,Daredevil,CT,10,DamageInfliged_targetposition,0,674.293091,-203.042786,-415.969147
7,Daredevil,CT,10,DamageInfliged_targetposition,1,662.626099,-184.525299,-415.969147
7,Daredevil,CT,10,DamageInfliged_targetposition,2,692.208008,-120.684593,-415.969147
7,Daredevil,CT,10,DamageInfliged_targetposition,3,693.560242,-117.510735,-415.969147
7,Daredevil,CT,10,DamageInfliged_targetposition,4,-322.320709,-1101.200073,-415.969147
7,Daredevil,CT,10,DamageInfliged_targetposition,5,-307.774109,-1100.150879,-415.969147
7,Daredevil,CT,10,Kill,0,662.626099,-184.525299,-415.969147
7,Daredevil,CT,10,Kill,1,693.560242,-117.510735,-415.969147
7,Daredevil,CT,10,Kill,2,-307.774109,-1100.150879,-415.969147
7,Daredevil,T,15,DamageInfliged,0,361.010406,-1288.769653,-415.968750
7,Daredevil,T,15,DamageInfliged,1,544.697449,-967.547852,-771.968750
7,Daredevil,T,15,DamageInfliged,2,614.345581,-292.305542,-649.094543
7,Daredevil,T,15,DamageInfliged,3,589.269592,-299.091522,-652.107849
7,Daredevil,T,15,DamageInfliged_targetposition,0,361.010406,-1288.769653,-415.968750
7,Daredevil,T,15,DamageInfliged_targetposition,1,544.697449,-967.547852,-771.968750
7,Daredevil,T,15,DamageInfliged_targetposition,2,614.345581,-292.305542,-649.094543
7,Daredevil,T,15,DamageInfliged_targetposition,3,589.269592,-299.091522,-652.107849
7,Daredevil,T,15,Kill,0,361.010406,-1288.769653,-415.968750
7,Daredevil,T,15,DamageReceived_target,0,404.031250,7.327738,-639.968750
7,Daredevil,T,15,DamageReceived_target,1,404.031250,9.185754,-639.968750
7,Daredevil,T,15,DamageReceived_target,2,404.198792,8.336899,-639.968750
7,Daredevil,T,15,DamageReceived_target,3,408.312469,-16.628647,-639.968750
7,Daredevil,T,15,DamageReceived_origin,0,499.989105,45.687328,-639.968750
7,Daredevil,T,15,DamageReceived_origin,1,546.184753,28.009953,-639.968750
7,Daredevil,T,15,DamageReceived_origin,2,573.571594,27.810143,-639.968750
7,Daredevil,T,15,DamageReceived_origin,3,583.425781,79.494865,-639.968750
7,Daredevil,T,15,Death,0,408.312469,-16.628647,-639.968750
7,Daredevil,T,16,DamageInfliged,0,1642.671265,-1410.572388,-415.968842
7,Daredevil,T,16,DamageInfliged,1,1633.622681,-1410.295288,-415.968842
7,Daredevil,T,16,DamageInfliged,2,1716.464844,-2007.174438,-415.968964
7,Daredevil,T,16,DamageInfliged_targetposition,0,1642.671265,-1410.572388,-415.968842
7,Daredevil,T,16,DamageInfliged_targetposition,1,1633.622681,-1410.295288,-415.968842
7,Daredevil,T,16,DamageInfliged_targetposition,2,1716.464844,-2007.174438,-415.968964
7,Daredevil,T,16,DamageReceived_target,0,1636.221558,-1410.374878,-415.968842
7,Daredevil,T,16,DamageReceived_target,1,1704.010010,-1929.372314,-415.968964
7,Daredevil,T,16,DamageReceived_origin,0,1111.121094,-1185.968140,-415.968964
7,Daredevil,T,16,DamageReceived_origin,1,469.656555,-2078.626709,-415.974365
7,Daredevil,T,16,Kill,0,1633.622681,-1410.295288,-415.968842
7,Daredevil,T,17,DamageReceived_target,0,184.844727,45.058346,-415.968750
7,Daredevil,T,17,DamageReceived_target,1,192.004929,45.766788,-415.968750
7,Daredevil,T,17,DamageReceived_target,2,229.809647,43.801651,-415.968750
7,Daredevil,T,17,DamageReceived_target,3,277.499390,32.472206,-415.968750
7,Daredevil,T,17,DamageReceived_target,4,409.430145,14.171397,-415.968750
7,Daredevil,T,17,DamageReceived_target,5,493.171143,-18.343430,-415.968750
7,Daredevil,T,17,DamageReceived_target,6,687.178711,127.736671,-414.968750
7,Daredevil,T,17,DamageReceived_target,7,732.275452,146.840317,-414.968750
7,Daredevil,T,17,DamageReceived_target,8,728.878967,142.892838,-414.968750
7,Daredevil,T,17,DamageReceived_origin,0,855.106201,473.076630,-446.429474
7,Daredevil,T,17,DamageReceived_origin,1,617.628113,-217.545761,-342.968750
7,Daredevil,T,17,DamageReceived_origin,2,617.628113,-217.545761,-342.968750
7,Daredevil,T,17,DamageReceived_origin,3,617.628113,-217.545761,-351.968750
7,Daredevil,T,17,DamageReceived_origin,4,873.810974,247.847992,-415.968750
7,Daredevil,T,17,DamageReceived_origin,5,862.097839,360.302155,-421.368500
7,Daredevil,T,17,DamageReceived_origin,6,1194.419800,-51.754433,-415.968750
7,Daredevil,T,17,DamageReceived_origin,7,1197.893921,-25.690342,-415.968750
7,Daredevil,T,17,DamageReceived_origin,8,1197.567505,-26.425997,-415.968750
7,Daredevil,T,17,DamageInfliged,0,500.546112,-23.336927,-415.968750
7,Daredevil,T,17,DamageInfliged,1,515.012268,-35.429031,-415.968750
7,Daredevil,T,17,DamageInfliged,2,516.677551,-36.860706,-415.968750
7,Daredevil,T,17,DamageInfliged,3,516.677551,-36.860706,-415.968750
7,Daredevil,T,17,DamageInfliged,4,519.381287,-39.135319,-415.968750
7,Daredevil,T,17,DamageInfliged,5,521.316528,-40.741528,-415.968750
7,Daredevil,T,17,DamageInfliged,6,530.118958,-47.881573,-415.968750
7,Daredevil,T,17,DamageInfliged_targetposition,0,500.546112,-23.336927,-415.968750
7,Daredevil,T,17,DamageInfliged_targetposition,1,515.012268,-35.429031,-415.968750
7,Daredevil,T,17,DamageInfliged_targetposition,2,516.677551,-36.860706,-415.968750
7,Daredevil,T,17,DamageInfliged_targetposition,3,516.677551,-36.860706,-415.968750
7,Daredevil,T,17,DamageInfliged_targetposition,4,519.381287,-39.135319,-415.968750
7,Daredevil,T,17,DamageInfliged_targetposition,5,521.316528,-40.741528,-415.968750
7,Daredevil,T,17,DamageInfliged_targetposition,6,530.118958,-47.881573,-415.968750
7,Daredevil,T,17,Kill,0,530.118958,-47.881573,-415.968750
7,Daredevil,T,17,Death,0,728.878967,142.892838,-414.968750
7,Daredevil,T,18,DamageInfliged,0,901.816101,-1797.160889,-415.968781
7,Daredevil,T,18,DamageInfliged,1,902.078064,-1827.204102,-415.968781
7,Daredevil,T,18,DamageInfliged,2,916.191223,-1643.183350,-415.968811
7,Daredevil,T,18,DamageInfliged,3,922.996460,-1643.963135,-415.968811
7,Daredevil,T,18,DamageInfliged,4,944.029297,-1649.224609,-416.006989
7,Daredevil,T,18,DamageInfliged,5,951.537903,-1651.968872,-416.092773
7,Daredevil,T,18,DamageInfliged_targetposition,0,901.816101,-1797.160889,-415.968781
7,Daredevil,T,18,DamageInfliged_targetposition,1,902.078064,-1827.204102,-415.968781
7,Daredevil,T,18,DamageInfliged_targetposition,2,916.191223,-1643.183350,-415.968811
7,Daredevil,T,18,DamageInfliged_targetposition,3,922.996460,-1643.963135,-415.968811
7,Daredevil,T,18,DamageInfliged_targetposition,4,944.029297,-1649.224609,-416.006989
7,Daredevil,T,18,DamageInfliged_targetposition,5,951.537903,-1651.968872,-416.092773
7,Daredevil,T,18,Kill,0,902.078064,-1827.204102,-415.968781
7,Daredevil,T,18,Kill,1,951.537903,-1651.968872,-416.092773
7,Daredevil,T,19,DamageReceived_target,0,194.440109,-44.735447,-415.968750
7,Daredevil,T,19,DamageReceived_target,1,225.465027,-29.777407,-415.968750
7,Daredevil,T,19,DamageReceived_target,2,235.255951,-26.561501,-415.968750
7,Daredevil,T,19,DamageReceived_target,3,239.479752,-19.878296,-415.968750
7,Daredevil,T,19,DamageReceived_target,4,241.197647,9.456811,-415.968750
7,Daredevil,T,19,DamageReceived_target,5,261.958069,33.944427,-415.968750
7,Daredevil,T,19,DamageReceived_target,6,592.694641,76.522179,-415.968750
7,Daredevil,T,19,DamageReceived_target,7,596.557739,80.623833,-415.968750
7,Daredevil,T,19,DamageReceived_target,8,596.557739,80.623833,-415.968750
7,Daredevil,T,19,DamageReceived_target,9,547.786011,66.040718,-415.968750
7,Daredevil,T,19,DamageReceived_target,10,536.953003,55.093418,-415.968750
7,Daredevil,T,19,DamageReceived_target,11,525.187134,47.997021,-415.968750
7,Daredevil,T,19,DamageReceived_origin,0,716.679810,-233.968750,-415.968750
7,Daredevil,T,19,DamageReceived_origin,1,749.968750,-233.968750,-415.968750
7,Daredevil,T,19,DamageReceived_origin,2,749.968750,-223.486099,-415.968750
7,Daredevil,T,19,DamageReceived_origin,3,751.144165,-196.988953,-415.968750
7,Daredevil,T,19,DamageReceived_origin,4,734.382751,-191.674866,-415.968750
7,Daredevil,T,19,DamageReceived_origin,5,698.620544,-196.540359,-415.968750
7,Daredevil,T,19,DamageReceived_origin,6,792.808533,658.891296,-479.968750
7,Daredevil,T,19,DamageReceived_origin,7,816.441101,641.003174,-479.968750
7,Daredevil,T,19,DamageReceived_origin,8,808.525513,641.627991,-479.968750
7,Daredevil,T,19,DamageReceived_origin,9,878.621216,610.660950,-477.003784
7,Daredevil,T,19,DamageReceived_origin,10,901.630188,586.753723,-471.691071
7,Daredevil,T,19,DamageReceived_origin,11,890.356567,593.002625,-473.079712
7,Daredevil,T,19,DamageInfliged,0,466.639557,-9.968158,-415.968750
7,Daredevil,T,19,DamageInfliged,1,479.186951,-1.348087,-415.968750
7,Daredevil,T,19,DamageInfliged,2,484.379883,3.123415,-415.968750
7,Daredevil,T,19,DamageInfliged,3,489.456635,7.726726,-415.968750
7,Daredevil,T,19,DamageInfliged_targetposition,0,466.639557,-9.968158,-415.968750
7,Daredevil,T,19,DamageInfliged_targetposition,1,479.186951,-1.348087,-415.968750
7,Daredevil,T,19,DamageInfliged_targetposition,2,484.379883,3.123415,-415.968750
7,Daredevil,T,19,DamageInfliged_targetposition,3,489.456635,7.726726,-415.968750
7,Daredevil,T,19,Kill,0,489.456635,7.726726,-415.968750
7,Daredevil,T,19,Death,0,525.187134,47.997021,-415.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_origin,0,1112.521484,-1752.362549,-634.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_origin,1,1112.690796,-1752.470093,-634.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_origin,2,680.252075,-1342.701660,-767.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_origin,3,663.453613,-1351.008423,-767.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_origin,4,617.046631,-1359.921509,-767.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_origin,5,615.440308,-1359.930420,-767.968750
7,"Boris""Nemlow""V",T,2,Kill,0,1086.086670,-1155.599731,-717.574036
7,"Boris""Nemlow""V",T,2,Death,0,340.323883,-1116.316284,-767.968750
7,"Boris""Nemlow""V",T,2,DamageInfliged,0,301.726318,-2235.945312,-415.968750
7,"Boris""Nemlow""V",T,2,DamageInfliged,1,302.883484,-2230.525635,-415.968750
7,"Boris""Nemlow""V",T,2,DamageInfliged,2,1071.038086,-1156.668091,-716.850281
7,"Boris""Nemlow""V",T,2,DamageInfliged,3,1086.086670,-1155.599731,-717.574036
7,"Boris""Nemlow""V",T,2,DamageInfliged,4,340.323883,-1116.316284,-767.968750
7,"Boris""Nemlow""V",T,2,DamageInfliged,5,340.323883,-1116.316284,-767.968750
7,"Boris""Nemlow""V",T,2,DamageInfliged_targetposition,0,301.726318,-2235.945312,-415.968750
7,"Boris""Nemlow""V",T,2,DamageInfliged_targetposition,1,302.883484,-2230.525635,-415.968750
7,"Boris""Nemlow""V",T,2,DamageInfliged_targetposition,2,1071.038086,-1156.668091,-716.850281
7,"Boris""Nemlow""V",T,2,DamageInfliged_targetposition,3,1086.086670,-1155.599731,-717.574036
7,"Boris""Nemlow""V",T,2,DamageInfliged_targetposition,4,340.323883,-1116.316284,-767.968750
7,"Boris""Nemlow""V",T,2,DamageInfliged_targetposition,5,340.323883,-1116.316284,-767.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_target,0,1070.669678,-1156.695801,-716.831787
7,"Boris""Nemlow""V",T,2,DamageReceived_target,1,1070.637329,-1156.698242,-716.831787
7,"Boris""Nemlow""V",T,2,DamageReceived_target,2,343.606628,-1123.284302,-767.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_target,3,344.541504,-1119.832764,-767.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_target,4,340.323883,-1116.316284,-767.968750
7,"Boris""Nemlow""V",T,2,DamageReceived_target,5,340.323883,-1116.316284,-767.968750
7,"Boris""Nemlow""V",T,3,DamageReceived_origin,0,1347.545166,-387.222504,-127.968750
7,"Boris""Nemlow""V",T,3,DamageReceived_origin,1,1063.622314,-1202.282837,-407.968750
7,"Boris""Nemlow""V",T,3,DamageReceived_origin,2,1347.545166,-387.222504,-127.968750
7,"Boris""Nemlow""V",T,3,Death,0,932.043701,-2479.131592,-415.997620
7,"Boris""Nemlow""V",T,3,DamageReceived_target,0,892.711914,-2478.778320,-415.423859
7,"Boris""Nemlow""V",T,3,DamageReceived_target,1,929.085938,-2478.567627,-415.997620
7,"Boris""Nemlow""V",T,3,DamageReceived_target,2,932.043701,-2479.131592,-415.997620
7,"Boris""Nemlow""V",T,10,DamageReceived_target,0,235.494095,-194.134186,-415.968750
7,"Boris""Nemlow""V",T,10,DamageReceived_target,1,319.044006,34.063461,-415.968750
7,"Boris""Nemlow""V",T,10,DamageReceived_origin,0,674.293091,-203.042786,-415.969147
7,"Boris""Nemlow""V",T,10,DamageReceived_origin,1,662.626099,-184.525299,-415.969147
7,"Boris""Nemlow""V",T,10,Death,0,319.044006,34.063461,-415.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_target,0,175.448807,-1340.329712,-415.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_target,1,179.989456,-1342.953369,-415.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_target,2,186.075775,-1343.096924,-415.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_target,3,186.477798,-1343.311279,-415.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_target,4,186.483582,-1343.161987,-415.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_origin,0,458.544495,-1154.464478,-250.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_origin,1,458.563171,-1154.491943,-250.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_origin,2,459.466583,-1155.940430,-250.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_origin,3,460.354126,-1157.304810,-250.968750
7,"Boris""Nemlow""V",T,11,DamageReceived_origin,4,461.019379,-1158.308838,-250.968750
7,"Boris""Nemlow""V",T,11,DamageInfliged,0,186.477798,-1343.311279,-415.968750
7,"Boris""Nemlow""V",T,11,DamageInfliged_targetposition,0,186.477798,-1343.311279,-415.968750
7,"Boris""Nemlow""V",T,11,Death,0,186.483582,-1343.161987,-415.968750
7,"Boris""Nemlow""V",T,1,DamageReceived_target,0,219.619873,-960.034851,-415.968750
7,"Boris""Nemlow""V",T,1,DamageReceived_target,1,118.618179,-356.490143,-415.968750
7,"Boris""Nemlow""V",T,1,DamageReceived_target,2,112.721237,-354.241943,-415.968750
7,"Boris""Nemlow""V",T,1,DamageReceived_target,3,110.575645,-353.335968,-415.968750
7,"Boris""Nemlow""V",T,1,DamageReceived_origin,0,543.816101,-280.292053,-127.968750
7,"Boris""Nemlow""V",T,1,DamageReceived_origin,1,411.618805,381.714417,-426.126770
7,"Boris""Nemlow""V",T,1,DamageReceived_origin,2,416.216400,424.898468,-435.723236
7,"Boris""Nemlow""V",T,1,DamageReceived_origin,3,417.497620,438.544220,-438.755615
7,"Boris""Nemlow""V",T,1,Death,0,110.575645,-353.335968,-415.968750
7,"Boris""Nemlow""V",T,4,DamageReceived_target,0,897.903137,-2347.807861,-415.969574
7,"Boris""Nemlow""V",T,4,DamageReceived_target,1,907.818359,-2351.290527,-415.969574
7,"Boris""Nemlow""V",T,4,DamageReceived_target,2,906.232239,-2348.437988,-415.969574
7,"Boris""Nemlow""V",T,4,DamageReceived_target,3,904.469666,-2346.041504,-415.969574
7,"Boris""Nemlow""V",T,4,DamageReceived_origin,0,1286.398438,-2060.313477,-407.968750
7,"Boris""Nemlow""V",T,4,DamageReceived_origin,1,1283.171509,-2055.970703,-407.968750
7,"Boris""Nemlow""V",T,4,DamageReceived_origin,2,1283.171509,-2055.970703,-407.968750
7,"Boris""Nemlow""V",T,4,DamageReceived_origin,3,1282.982422,-2055.735107,-407.968750
7,"Boris""Nemlow""V",T,4,DamageInfliged,0,906.232239,-2348.437988,-415.969574
7,"Boris""Nemlow""V",T,4,DamageInfliged_targetposition,0,906.232239,-2348.437988,-415.969574
7,"Boris""Nemlow""V",T,4,Death,0,904.469666,-2346.041504,-415.969574
7,"Boris""Nemlow""V",T,5,DamageInfliged,0,101.205132,-373.798035,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged,1,98.814201,-373.565308,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged,2,98.027397,-373.425354,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged,3,98.027397,-373.425354,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged,4,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged,5,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged,6,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged,7,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged_targetposition,0,101.205132,-373.798035,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged_targetposition,1,98.814201,-373.565308,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged_targetposition,2,98.027397,-373.425354,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged_targetposition,3,98.027397,-373.425354,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged_targetposition,4,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged_targetposition,5,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged_targetposition,6,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageInfliged_targetposition,7,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageReceived_target,0,98.027397,-373.425354,-415.968750
7,"Boris""Nemlow""V",T,5,DamageReceived_target,1,-90.362617,-506.725861,-415.968750
7,"Boris""Nemlow""V",T,5,DamageReceived_target,2,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,DamageReceived_target,3,-110.728943,-519.112061,-415.968750
7,"Boris""Nemlow""V",T,5,DamageReceived_origin,0,184.360641,18.831514,-415.968750
7,"Boris""Nemlow""V",T,5,DamageReceived_origin,1,-132.157791,-1014.781616,-415.968750
7,"Boris""Nemlow""V",T,5,DamageReceived_origin,2,-137.966522,-1007.005310,-415.968750
7,"Boris""Nemlow""V",T,5,DamageReceived_origin,3,-154.293900,-736.524170,-415.968750
7,"Boris""Nemlow""V",T,5,Kill,0,98.027397,-373.425354,-415.968750
7,"Boris""Nemlow""V",T,5,Kill,1,-88.969429,-508.393982,-415.968750
7,"Boris""Nemlow""V",T,5,Death,0,-110.728943,-519.112061,-415.968750
7,"Boris""Nemlow""V",T,6,DamageReceived_target,0,251.996429,-288.031250,-415.978943
7,"Boris""Nemlow""V",T,6,DamageReceived_target,1,1030.668579,57.578926,-415.978943
7,"Boris""Nemlow""V",T,6,DamageReceived_target,2,1021.055420,57.664036,-415.978943
7,"Boris""Nemlow""V",T,6,DamageReceived_target,3,1014.186523,70.271950,-415.978943
7,"Boris""Nemlow""V",T,6,DamageReceived_target,4,1013.492981,63.616318,-415.978943
7,"Boris""Nemlow""V",T,6,DamageReceived_origin,0,683.366211,911.593933,-479.968750
7,"Boris""Nemlow""V",T,6,DamageReceived_origin,1,277.633667,127.889275,-415.968750
7,"Boris""Nemlow""V",T,6,DamageReceived_origin,2,281.633911,127.808289,-415.968750
7,"Boris""Nemlow""V",T,6,DamageReceived_origin,3,281.677002,127.807419,-415.968750
7,"Boris""Nemlow""V",T,6,DamageReceived_origin,4,281.244385,119.854874,-415.968750
7,"Boris""Nemlow""V",T,6,DamageInfliged,0,332.105194,34.928673,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,1,332.105194,34.928673,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,2,332.105194,34.928673,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,3,332.105194,34.928673,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,4,913.941345,-212.551956,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,5,913.941345,-212.551956,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,6,913.941345,-212.551956,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,7,1013.640503,64.969025,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,8,1013.492981,63.616318,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged,9,1013.492981,63.616318,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged_targetposition,0,332.105194,34.928673,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged_targetposition,1,332.105194,34.928673,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged_targetposition,2,332.105194,34.928673,-415.978943
7,"Boris""Nemlow""V",T,6,DamageInfliged_targetposition,3,332.105194,34.928673,-415.978943
