Game_number,Round_number,Team,dmg,Pseudo,damage_team,damage_ennemy_team,dmg_received,ennemies_flashed,shots_fired,shots_hit,hits_head,kills
19,4,CT,0,sMiley,358,434,100,0,25,0,0,0
19,4,CT,100,simoN,358,434,100,3,9,1,0,1
20,4,T,3,CiufyX*,3,500,100,0,10,2,0,0
20,4,T,0,ElegyEllem,3,500,100,0,28,0,0,0
20,4,T,0,Eusebio Sausage,3,500,100,0,9,0,0,0
20,4,T,0,LaMasse,3,500,100,0,8,0,0,0
20,4,CT,95,RASTADANIK,500,3,3,0,43,4,1,1
20,4,CT,255,cлучайно,500,3,0,0,18,7,2,3
20,4,CT,50,gbba,500,3,0,0,7,2,0,0
20,4,T,0,husky,3,500,100,0,0,0,0,0
20,4,CT,0,k1bu,500,3,0,0,12,0,0,0
20,4,CT,100,ЗаЦеНи_116Rus,500,3,0,0,13,6,0,1
21,4,CT,25,?Zimmer 6_Raisen.CS.Money,225,500,100,0,18,2,0,0
21,4,CT,0,Bongo,225,500,100,0,0,0,0,0
21,4,T,100,Fr3e,500,225,25,1,12,1,1,1
21,4,T,61,Kosta,500,225,100,0,30,2,0,0
21,4,T,13,LaMasse,500,225,0,0,25,1,0,1
21,4,CT,0,Mr. Worldwide (⌐■_■),225,500,100,0,3,0,0,0
21,4,CT,100,Stanley,225,500,100,0,18,4,1,1
21,4,CT,100,TFusi0n,225,500,100,0,15,1,1,1
21,4,T,34,aKIA,500,225,0,0,7,1,0,0
21,4,T,292,weeeeee,500,225,100,0,42,9,2,3
22,4,T,0,GlobaL!peeK,300,500,100,0,0,0,0,0
22,4,CT,100,Golgotho,500,300,0,0,10,1,0,1
22,4,CT,110,LaMasse,500,300,100,0,18,4,1,1
22,4,T,0,Max15Craft,300,500,100,0,5,0,0,0
22,4,CT,100,Pix,500,300,100,0,6,1,0,1
22,4,CT,82,Pixels,500,300,100,0,18,3,0,0
22,4,T,75,Warning! ☢,300,500,100,0,8,3,0,1
22,4,CT,108,josebadecarglass,500,300,16,0,26,5,0,2
13,4,CT,35,NO-trade,200,400,100,0,38,2,0,1
6,4,CT,200,Daredevil,415,521,139,3,26,6,2,2
12,4,CT,158,᠌proland,426,440,100,0,26,7,0,2
3,4,CT,0,Midgar_7,500,390,100,0,2,0,0,0
3,4,CT,212,Pix,500,390,100,0,18,7,0,0
3,4,CT,21,Squirt for me?,500,390,100,0,0,1,0,1
3,4,CT,88,TACOS,500,390,1,0,40,6,0,3
3,4,T,101,cocaine shawty,390,500,100,0,19,5,0,2
3,4,T,62,fatument,390,500,100,2,9,3,0,0
4,4,T,64,-ScofieLd,86,500,100,0,42,4,0,0
4,4,CT,88,Alexa_ae | sex haver,500,86,64,0,12,5,1,0
4,4,CT,55,DoNeVu,500,86,0,0,16,3,1,1
4,4,CT,100,JsN,500,86,22,0,7,4,0,1
4,4,T,0,LaMasse,86,500,100,0,0,0,0,0
4,4,T,22,Marco_0ne,86,500,100,0,3,1,0,0
4,4,T,0,Pix,86,500,100,0,39,0,0,0
3,4,CT,179,LaMasse,500,390,89,5,62,7,1,1
4,4,CT,100,Skynet.tns,500,86,0,0,1,1,0,1
4,4,CT,157,djem,500,86,0,0,15,3,1,2
5,4,CT,0,.trnX,16,500,100,0,0,0,0,0
5,4,T,193,LaMasse,500,16,0,1,24,4,1,1
5,4,T,0,Pix,500,16,0,0,16,0,0,0
5,4,CT,0,Real1zm,16,500,100,0,1,0,0,0
5,4,CT,0,Timororis,16,500,100,0,0,0,0,0
5,4,CT,0,Tyreu,16,500,100,0,0,0,0,0
5,4,T,0,_Sábio_,500,16,0,0,19,0,0,0
5,4,T,100,_lincoln_,500,16,16,0,22,4,0,1
5,4,CT,16,bytaN,16,500,100,0,15,1,0,0
5,4,T,207,⭐️⭐️BOT CompaQ⭐️⭐,500,16,0,0,12,5,1,3
13,4,T,118,LaMasse,400,200,17,0,17,5,0,2
6,4,T,100,KreizySofric,521,415,27,1,27,4,0,1
4,4,T,0,Ulicni_hodac,86,500,100,0,0,0,0,0
3,4,T,227,LE C,390,500,100,0,23,7,2,1
3,4,T,0,Golden Patrone,390,500,100,0,0,0,0,0
3,4,T,0,Bing Chilling,390,500,100,0,8,0,0,0
0,4,CT,200,LaMasse,468,251,51,0,55,9,0,2
0,4,T,200,MooN,251,468,100,0,36,10,1,2
0,4,CT,88,Pix,468,251,0,0,41,3,0,1
0,4,CT,135,SibirskiPlavac,468,251,100,0,11,6,0,1
0,4,T,0,Super Kobe,251,468,100,0,2,0,0,0
0,4,T,0,Super Mongo,251,468,111,0,1,0,0,0
0,4,T,0,Super gayzolas,251,468,100,0,11,0,0,0
0,4,T,51,Super linda,251,468,100,1,9,2,0,0
0,4,CT,26,TACOS,468,251,100,0,14,4,0,0
1,4,T,34,ARRRRRRRRR,199,457,100,2,6,2,0,1
1,4,T,146,D22,199,457,100,1,34,5,1,2
1,4,T,12,Dr. Carry,199,457,100,0,1,1,0,0
1,4,T,0,HardChiller,199,457,100,2,4,0,0,0
1,4,CT,136,LaMasse,457,199,100,0,51,6,0,1
1,4,CT,0,MAREGA,457,199,0,0,2,0,0,0
1,4,CT,100,Montanelas ( ͡° ͜ʖ ͡,457,199,0,0,13,3,1,1
1,4,CT,157,Pix,457,199,100,0,5,2,0,1
1,4,CT,64,TACOS,457,199,0,0,15,3,0,1
1,4,T,7,Tomkos,199,457,100,0,2,1,0,0
2,4,T,100,Beetlejuice,300,495,100,1,48,5,0,1
2,4,CT,0,Folcatus,495,300,0,0,7,0,0,0
2,4,T,9,KONDZIU,300,495,100,1,7,1,0,0
2,4,T,158,LaMasse,300,495,100,0,7,2,0,2
2,4,CT,126,Silverino,495,300,100,0,29,7,1,1
2,4,CT,273,broski,495,300,100,0,6,4,0,3
2,4,CT,29,kiko,495,300,100,0,61,2,0,0
2,4,T,0,АЪЪА,300,495,100,0,0,0,0,0
2,4,T,33,ЭТОТ ЮРЕЦ,300,495,100,0,13,3,0,0
2,4,CT,67,блеберт,495,300,0,0,10,3,0,1
6,4,CT,27,"L'ahuri, bière en main",415,521,100,0,5,1,0,0
6,4,CT,92,LaMasse,415,521,100,4,15,2,1,0
0,4,CT,19,ARRRRRRRRR,468,251,0,0,13,1,0,1
6,4,T,171,janjebemajke,521,415,92,0,8,5,0,1
10,4,T,0,1rs1n,100,400,100,0,1,0,0,0
10,4,T,100,AIR,100,400,100,2,15,3,1,1
10,4,T,0,Dan,100,400,100,2,21,0,0,0
10,4,CT,0,Daredevil,400,100,9,0,8,0,0,0
10,4,T,0,Knur ;3,100,400,100,2,1,0,0,0
10,4,CT,223,LaMasse,400,100,100,0,30,7,1,1
10,4,CT,63,Pix,400,100,0,0,8,2,0,1
10,4,CT,89,diki,400,100,0,0,14,4,0,1
10,4,CT,25,ltglenn2,400,100,0,0,9,1,0,1
11,4,CT,22,Battledrone,500,203,0,0,4,2,0,1
11,4,T,91,Daredevil,203,500,100,0,12,1,1,0
11,4,CT,100,Jennykla,500,203,50,0,12,5,0,1
11,4,T,0,Lapland,203,500,100,1,4,0,0,0
9,4,T,0,先輩SӘɳρaϊ先輩,152,400,100,0,12,0,0,0
11,4,CT,100,Xantho,500,203,0,0,9,1,0,1
11,4,CT,78,xNexT9,500,203,62,0,26,3,0,0
11,4,CT,200,✪ Betchy,500,203,91,0,24,13,1,2
11,4,T,50,ィ科Toxic Ghoul科ィ,203,500,100,0,17,3,0,0
12,4,CT,182,COÑITO 2.0,426,440,47,0,20,4,2,2
12,4,CT,60,Daredevil,426,440,100,0,12,3,0,0
12,4,T,224,GUGUŚ,440,426,100,2,13,4,2,2
12,4,T,141,ICE MAKER,440,426,100,0,51,7,0,1
12,4,CT,26,LaMasse,426,440,100,0,33,2,0,0
12,4,T,26,Old Vack,440,426,100,0,2,1,0,0
12,4,T,49,PenisBrno,440,426,60,0,30,2,0,1
12,4,T,0,g1mple,440,426,100,0,23,0,0,0
12,4,CT,0,zadymka,426,440,100,0,0,0,0,0
6,4,CT,96,Pix,415,521,100,0,6,7,1,0
11,4,T,62,ferwbal,203,500,100,0,14,2,2,0
9,4,T,0,Влад Яровой,152,400,100,0,9,0,0,0
11,4,T,0,LaMasse,203,500,100,0,2,0,0,0
9,4,T,52,huskies,152,400,100,0,5,2,0,0
9,4,T,100,АНТОН ЮРЬЕВИЧ,152,400,100,1,28,4,1,1
6,4,T,0,lovro,521,415,100,0,0,0,0,0
6,4,T,33,mihac,521,415,100,0,11,1,0,0
6,4,CT,0,сегодня отдыхаю,415,521,100,0,3,0,0,0
7,4,CT,16,AHOUUU WAOUF WAOUF,395,500,100,0,5,1,0,0
7,4,T,27,"Boris""Nemlow""V",500,395,100,2,6,1,0,0
7,4,CT,68,Daredevil,395,500,100,0,4,2,0,0
7,4,T,100,Dzerteur,500,395,100,0,12,1,0,1
7,4,T,165,GuiiZ#,500,395,0,6,15,4,0,2
7,4,CT,284,Pix,0,0,100,0,38,12,0,3
7,4,T,0,Seb✪Z,500,395,100,0,6,0,0,0
7,4,CT,27,Гном,395,500,100,0,15,1,0,0
7,4,T,208,֍Puri֍,500,395,95,0,49,9,1,2
8,4,T,116,2kilo ziemniakow,479,310,10,0,34,3,1,2
7,4,CT,0,Midgar_7,395,500,100,1,8,0,0,0
6,4,T,217,jure,521,415,96,0,27,6,2,3
9,4,CT,50,Pix,400,152,100,0,24,2,0,0
8,4,CT,10,Elfo,310,479,100,0,42,1,0,0
9,4,CT,250,Daredevil,400,152,55,0,39,10,0,3
9,4,CT,100,Anime на аве,400,152,0,0,15,4,0,1
9,4,CT,0,99 problems,400,152,0,0,16,0,0,0
8,4,T,0,⭕⃤GerarHB9☁,479,310,100,0,0,0,0,0
8,4,CT,200,qLethal,310,479,100,0,43,8,3,2
9,4,CT,0,LaMasse,400,152,0,0,24,0,0,0
8,4,CT,100,OldManTouchy,310,479,100,0,7,1,0,1
8,4,T,51,Midgar_7,479,310,100,0,2,1,0,0
8,4,CT,0,Luci,310,479,100,0,1,0,0,0
8,4,T,279,LaMasse,479,310,10,0,22,8,2,3
8,4,CT,0,Ichigo Kurosaki,310,479,100,0,3,0,0,0
8,4,T,33,Pix,479,310,100,0,11,1,0,0
17,5,CT,141,Skynet.tns,500,380,33,0,10,2,1,2
17,5,T,63,Pix,380,500,100,0,34,4,0,0
17,5,T,100,Marco_0ne,380,500,100,4,21,4,0,1
17,5,T,217,LaMasse,380,500,100,0,52,17,2,2
17,5,CT,78,JsN,500,380,100,0,10,3,0,0
17,5,T,0,-ScofieLd,380,500,100,0,0,0,0,0
17,5,CT,0,Alexa_ae | sex haver,500,380,100,0,2,0,0,0
16,5,T,81,xlw,400,160,100,1,10,3,0,0
16,5,CT,89,xfl0ud,160,400,100,0,22,7,0,1
16,5,CT,0,vikingar,160,400,100,0,4,0,0,0
17,5,T,0,Ulicni_hodac,380,500,100,0,0,0,0,0
17,5,CT,148,DoNeVu,500,380,100,0,18,4,1,2
17,5,CT,133,djem,500,380,47,0,18,5,0,1
19,5,CT,22,Norish,322,500,100,0,18,1,0,0
18,5,T,187,LaMasse,500,450,100,0,28,8,0,1
18,5,T,100,Pix,500,450,100,0,3,1,0,1
18,5,CT,0,Real1zm,450,500,100,0,3,0,0,0
18,5,CT,0,Timororis,450,500,100,0,1,0,0,0
18,5,CT,52,Tyreu,450,500,100,0,9,2,0,0
18,5,T,26,_Sábio_,500,450,100,1,16,1,0,0
18,5,T,13,_lincoln_,500,450,100,0,39,1,0,1
18,5,CT,121,bytaN,450,500,100,0,23,5,1,1
18,5,T,174,⭐️⭐️BOT CompaQ⭐️⭐,500,450,50,1,22,7,0,2
19,5,T,52,AlexWolf,500,322,100,0,23,2,0,0
19,5,T,83,AllAbS,500,322,0,0,32,3,0,1
19,5,CT,0,L e G e n D a,322,500,100,0,0,0,0,0
19,5,T,200,LaMasse,500,322,100,1,7,2,0,2
16,5,CT,0,sağ elimde falçata solda 70lik,160,400,100,0,0,0,0,0
18,5,CT,277,.trnX,450,500,100,0,32,10,1,3
16,5,CT,71,Yukichi Tsumura,160,400,100,0,12,1,0,0
13,5,CT,59,Po 4:20,432,100,0,0,30,5,0,1
16,5,T,0,Pix,400,160,71,0,20,0,0,0
19,5,T,0,STOP亗 -TAISM-,500,322,100,4,4,0,0,0
13,5,CT,0,beer,432,100,100,0,3,0,0,0
13,5,CT,173,siemka,432,100,0,0,3,2,0,2
13,5,T,0,ОлЕГх,100,432,100,0,3,0,0,0
13,5,T,0,Эрик Болт,100,432,100,0,12,0,0,0
13,5,T,0,соли_спайсы,100,432,100,0,6,0,0,0
14,5,T,0,*illi*,500,440,0,0,4,0,0,0
14,5,CT,96,Daredevil,440,500,100,0,20,4,0,0
14,5,CT,103,Heli[ver],440,500,100,0,7,2,1,2
14,5,CT,26,LaMasse,440,500,100,0,8,1,0,0
14,5,CT,27,Pix,440,500,100,0,41,2,0,0
14,5,T,100,RushHard F.,500,440,100,0,9,2,1,1
14,5,T,4,SKILL_IST LOST( f1 ),500,440,100,3,16,1,0,0
14,5,CT,88,alvarostia24,440,500,100,0,1,1,1,0
14,5,T,200,sexy eis mit sahne,500,440,96,0,27,7,1,2
14,5,T,196,sv_aim_1,500,440,44,0,19,7,0,2
15,5,T,0,Banita.exe,445,500,100,3,100,0,0,0
15,5,T,74,Ereaway,445,500,100,0,8,2,0,1
15,5,T,144,GlamourX,445,500,100,0,31,6,0,1
15,5,T,201,Kerberos,445,500,100,0,41,8,1,2
15,5,CT,138,LaMasse,500,445,100,1,32,8,1,0
15,5,T,26,Miś Kolaborant,445,500,100,0,6,1,0,0
15,5,CT,87,Mr . Vik,500,445,100,0,12,2,1,0
15,5,CT,83,Pix,500,445,100,0,35,6,0,2
15,5,CT,192,nerushimav,500,445,45,0,37,8,2,3
15,5,CT,0,𝕄𝕠𝕤𝕖𝕤,500,445,100,0,3,0,0,0
16,5,CT,0,999,160,400,100,0,15,0,0,0
16,5,T,58,Daredevil,400,160,6,0,20,2,0,0
16,5,T,161,LaMasse,400,160,16,1,43,7,0,3
16,5,T,100,TZANCA URAGANU,400,160,0,0,65,4,0,1
19,5,T,165,hcaktuna,500,322,22,0,21,4,1,2
22,5,T,100,bL(*+*)K ^,215,500,100,1,14,3,2,1
19,5,CT,0,sMiley,322,500,100,0,9,0,0,0
23,5,CT,56,FuN,326,500,100,0,11,4,0,2
23,5,T,100,LaMasse,500,326,100,0,5,1,1,1
23,5,CT,0,Myšák,326,500,100,0,4,0,0,0
23,5,T,200,Peppy,500,326,100,0,43,12,1,2
23,5,T,0,lil jeep,500,326,100,0,3,0,0,0
23,5,CT,96,szilopapa,326,500,100,0,16,4,0,0
23,5,T,0,ӾӾӾ,500,326,0,0,32,0,0,0
24,5,T,83,CrossFitJannE,393,470,100,0,25,4,0,1
24,5,CT,0,KubeQ,470,393,0,0,1,0,0,0
24,5,T,43,LaMasse,393,470,100,0,12,3,0,0
24,5,T,126,Linus,393,470,100,0,4,2,0,2
24,5,T,93,Meikä poika,393,470,100,0,9,4,1,0
24,5,CT,172,Pingwinator,470,393,100,0,18,5,1,1
23,5,CT,74,Counterinski,326,500,100,0,6,3,0,0
24,5,T,48,Pix,393,470,100,0,22,2,0,0
24,5,CT,66,is that a supra?,470,393,100,0,29,3,0,1
24,5,CT,101,ok hand,470,393,93,0,38,4,0,2
25,5,CT,100,LaMasse,425,426,93,0,25,4,0,1
25,5,T,0,ONE,426,425,100,0,0,0,0,0
25,5,T,0,PLUXURY SPORT <3,426,425,100,0,2,0,0,0
25,5,CT,25,Paddy Cooper,425,426,100,0,23,1,0,0
25,5,T,0,Robert,426,425,100,0,10,0,0,0
25,5,T,400,Sirius Black,426,425,43,0,67,8,3,4
25,5,CT,0,WoRlD,425,426,100,0,20,0,0,0
25,5,CT,200,mohammed alhaboobi,425,426,100,0,10,2,1,2
25,5,T,93,sh1zey,426,425,100,0,14,3,0,0
25,5,CT,100,☜☆☞ ddie ☜☆☞,425,426,100,0,22,4,1,1
13,5,T,100,Pix,100,432,100,0,14,3,1,1
24,5,CT,131,cutie,470,393,100,0,6,2,0,1
23,5,CT,100,ARTO..,326,500,100,0,2,1,1,1
23,5,T,200,911-,500,326,26,0,17,4,2,2
22,5,T,27,sk0rp,215,500,100,0,2,1,0,0
19,5,CT,109,simoN,322,500,100,0,22,5,1,2
20,5,T,46,CiufyX*,200,500,100,0,20,5,0,1
20,5,T,0,ElegyEllem,200,500,100,0,17,0,0,0
20,5,T,0,Eusebio Sausage,200,500,100,0,2,0,0,0
20,5,T,154,LaMasse,200,500,100,0,24,4,1,1
20,5,CT,132,RASTADANIK,500,200,100,0,47,5,0,1
20,5,CT,168,cлучайно,500,200,0,0,5,2,0,2
20,5,CT,99,gbba,500,200,0,0,13,4,0,1
20,5,T,0,husky,200,500,100,0,2,0,0,0
20,5,CT,51,k1bu,500,200,100,0,31,2,0,0
20,5,CT,50,ЗаЦеНи_116Rus,500,200,0,0,9,2,1,1
21,5,CT,0,?Zimmer 6_Raisen.CS.Money,500,179,0,0,3,0,0,0
21,5,CT,1,Bongo,500,179,0,0,4,1,0,0
21,5,T,0,Fr3e,179,500,100,3,3,0,0,0
21,5,T,26,Kosta,179,500,100,0,9,1,0,0
21,5,T,0,LaMasse,179,500,100,0,6,0,0,0
21,5,CT,199,Mr. Worldwide (⌐■_■),500,179,25,0,17,8,0,2
21,5,CT,4,Stanley,500,179,54,0,7,1,0,1
21,5,CT,296,TFusi0n,500,179,100,0,30,8,2,2
21,5,T,25,aKIA,179,500,100,0,8,1,0,0
21,5,T,128,weeeeee,179,500,100,0,22,5,0,1
22,5,T,61,GlobaL!peeK,215,500,100,0,3,2,0,0
22,5,CT,0,Golgotho,500,215,0,0,6,0,0,0
22,5,CT,200,LaMasse,500,215,88,0,24,6,1,2
22,5,T,0,Max15Craft,215,500,100,0,8,0,0,0
22,5,CT,0,Pix,500,215,0,0,4,0,0,0
22,5,CT,170,Pixels,500,215,27,0,16,4,1,2
22,5,T,27,Warning! ☢,215,500,100,0,2,1,0,0
22,5,CT,130,josebadecarglass,500,215,100,0,6,12,0,1
19,5,CT,191,puckoshark,322,500,100,0,20,6,1,1
13,5,CT,200,Neisonas,432,100,0,0,12,4,0,2
13,5,CT,0,NO-trade,432,100,0,0,2,0,0,0
0,5,CT,276,ARRRRRRRRR,472,500,100,0,47,9,1,2
3,5,CT,288,Midgar_7,500,253,85,0,17,9,0,3
3,5,CT,99,Pix,500,253,0,0,21,4,0,1
3,5,CT,110,Squirt for me?,500,253,100,0,6,4,0,1
3,5,CT,0,TACOS,500,253,0,0,2,0,0,0
3,5,T,35,cocaine shawty,253,500,100,0,6,2,0,1
3,5,T,0,fatument,253,500,100,2,2,0,0,0
4,5,T,0,-ScofieLd,380,500,100,0,0,0,0,0
4,5,CT,0,Alexa_ae | sex haver,500,380,100,0,2,0,0,0
4,5,CT,148,DoNeVu,500,380,100,0,18,4,1,2
4,5,CT,78,JsN,500,380,100,0,10,3,0,0
4,5,T,217,LaMasse,380,500,100,0,52,17,2,2
4,5,T,100,Marco_0ne,380,500,100,4,21,4,0,1
4,5,T,63,Pix,380,500,100,0,34,4,0,0
3,5,T,0,LE C,253,500,100,0,3,0,0,0
4,5,CT,141,Skynet.tns,500,380,33,0,10,2,1,2
4,5,CT,133,djem,500,380,47,0,18,5,0,1
5,5,CT,277,.trnX,450,500,100,0,32,10,1,3
5,5,T,187,LaMasse,500,450,100,0,28,8,0,1
5,5,T,100,Pix,500,450,100,0,3,1,0,1
5,5,CT,0,Real1zm,450,500,100,0,3,0,0,0
5,5,CT,0,Timororis,450,500,100,0,1,0,0,0
5,5,CT,52,Tyreu,450,500,100,0,9,2,0,0
5,5,T,26,_Sábio_,500,450,100,1,16,1,0,0
5,5,T,13,_lincoln_,500,450,100,0,39,1,0,1
5,5,CT,121,bytaN,450,500,100,0,23,5,1,1
5,5,T,174,⭐️⭐️BOT CompaQ⭐️⭐,500,450,50,1,22,7,0,2
6,5,CT,45,Daredevil,319,482,100,0,11,2,0,0
6,5,T,10,KreizySofric,482,319,25,3,16,1,0,1
4,5,T,0,Ulicni_hodac,380,500,100,0,0,0,0,0
3,5,T,0,Golden Patrone,253,500,100,0,0,0,0,0
3,5,T,218,Bing Chilling,253,500,100,0,13,4,1,1
2,5,CT,101,блеберт,499,227,21,0,17,7,0,2
13,5,T,0,LaMasse,100,432,100,0,0,0,0,0
0,5,CT,67,LaMasse,472,500,100,0,27,3,1,1
0,5,T,0,MooN,500,472,100,0,1,0,0,0
0,5,CT,1,Pix,472,500,100,0,30,1,0,0
0,5,CT,96,SibirskiPlavac,472,500,100,0,37,6,0,1
0,5,T,220,Super Kobe,500,472,92,0,48,9,2,3
0,5,T,187,Super Mongo,500,472,100,0,4,2,0,2
0,5,T,0,Super gayzolas,500,472,100,0,0,0,0,0
0,5,T,93,Super linda,500,472,100,0,36,6,0,0
0,5,CT,32,TACOS,472,500,100,0,4,1,0,0
1,5,T,33,ARRRRRRRRR,258,473,100,0,3,1,0,0
1,5,T,125,D22,258,473,100,0,27,5,0,1
1,5,T,100,Dr. Carry,258,473,100,0,19,2,0,1
1,5,T,0,HardChiller,258,473,100,1,16,0,0,0
1,5,CT,94,LaMasse,473,258,100,0,10,2,0,0
1,5,CT,201,MAREGA,473,258,27,0,38,8,1,3
1,5,CT,0,Montanelas ( ͡° ͜ʖ ͡,473,258,0,0,5,0,0,0
1,5,CT,78,Pix,473,258,100,0,3,3,0,1
1,5,CT,100,TACOS,473,258,33,0,9,1,1,1
1,5,T,0,Tomkos,258,473,100,0,0,0,0,0
2,5,T,0,Beetlejuice,227,499,100,0,3,0,0,0
2,5,CT,25,Folcatus,499,227,27,0,7,1,0,0
2,5,T,27,KONDZIU,227,499,100,0,12,1,0,0
2,5,T,0,LaMasse,227,499,100,0,7,0,0,0
2,5,CT,273,Silverino,499,227,100,0,51,9,3,2
2,5,CT,100,broski,499,227,8,0,22,2,1,1
2,5,CT,0,kiko,499,227,100,0,3,0,0,0
2,5,T,200,АЪЪА,227,499,100,0,19,7,1,2
2,5,T,0,ЭТОТ ЮРЕЦ,227,499,100,1,1,0,0,0
6,5,CT,32,"L'ahuri, bière en main",319,482,100,0,17,2,0,1
6,5,CT,117,LaMasse,319,482,100,0,4,4,0,0
3,5,CT,3,LaMasse,500,253,100,0,22,3,0,0
6,5,T,128,janjebemajke,482,319,100,0,6,2,1,2
10,5,T,132,1rs1n,300,400,100,1,22,7,0,2
10,5,T,91,AIR,300,400,100,0,13,1,1,0
10,5,T,77,Dan,300,400,100,0,11,3,0,1
10,5,CT,0,Daredevil,400,300,0,0,0,0,0,0
10,5,T,0,Knur ;3,300,400,100,0,0,0,0,0
10,5,CT,78,LaMasse,400,300,100,0,8,3,0,0
10,5,CT,103,Pix,400,300,100,0,7,3,0,1
10,5,CT,100,diki,400,300,100,0,16,4,0,1
10,5,CT,119,ltglenn2,400,300,0,0,14,4,2,2
11,5,CT,41,Battledrone,500,394,22,2,42,4,0,0
11,5,T,28,Daredevil,394,500,100,0,19,1,0,0
11,5,CT,61,Jennykla,500,394,100,0,9,2,0,0
11,5,T,0,LaMasse,394,500,100,0,5,0,0,0
11,5,T,0,Lapland,394,500,100,1,2,0,0,0
11,5,CT,130,Xantho,500,394,100,0,4,2,0,2
11,5,T,266,ferwbal,394,500,100,0,67,10,1,2
11,5,CT,0,xNexT9,500,394,100,3,2,0,0,0
11,5,CT,268,✪ Betchy,500,394,72,3,55,11,1,3
11,5,T,100,ィ科Toxic Ghoul科ィ,394,500,100,0,20,4,0,1
12,5,CT,0,COÑITO 2.0,299,101,100,0,1,0,0,0
12,5,CT,0,Daredevil,299,101,0,0,8,0,0,0
12,5,T,0,GUGUŚ,101,299,100,0,2,0,0,0
12,5,T,100,ICE MAKER,101,299,0,0,17,1,0,1
12,5,CT,100,LaMasse,299,101,0,0,37,7,0,1
12,5,T,0,Old Vack,101,299,100,0,1,0,0,0
12,5,T,1,PenisBrno,101,299,100,0,13,1,0,0
12,5,T,0,g1mple,101,299,0,0,8,0,0,0
12,5,CT,86,zadymka,299,101,0,3,25,3,1,1
6,5,CT,102,Pix,319,482,100,0,31,4,0,0
9,5,T,0,先輩SӘɳρaϊ先輩,0,400,100,1,1,0,0,0
9,5,T,0,Влад Яровой,0,400,100,0,2,0,0,0
12,5,CT,113,᠌proland,299,101,38,4,41,5,1,1
9,5,T,0,huskies,0,400,100,1,4,0,0,0
9,5,T,0,АНТОН ЮРЬЕВИЧ,0,400,100,2,2,0,0,0
6,5,T,127,lovro,482,319,100,0,13,3,1,1
6,5,T,144,mihac,482,319,53,0,5,2,0,0
6,5,CT,23,сегодня отдыхаю,319,482,100,0,12,2,0,1
7,5,CT,296,AHOUUU WAOUF WAOUF,500,200,0,0,39,10,1,3
7,5,T,200,"Boris""Nemlow""V",200,500,100,1,21,8,0,2
7,5,CT,28,Daredevil,500,200,100,0,3,1,0,0
7,5,T,0,Dzerteur,200,500,100,3,7,0,0,0
7,5,T,0,GuiiZ#,200,500,100,0,0,0,0,0
7,5,CT,14,Midgar_7,500,200,0,0,9,1,0,1
7,5,CT,162,Pix,500,200,100,0,36,5,1,1
7,5,T,0,Seb✪Z,200,500,100,0,1,0,0,0
7,5,CT,0,Гном,500,200,0,0,1,0,0,0
7,5,T,0,֍Puri֍,200,500,100,0,1,0,0,0
8,5,T,212,2kilo ziemniakow,339,500,100,4,14,3,0,2
6,5,T,73,jure,482,319,41,2,10,3,0,1
8,5,CT,0,Ichigo Kurosaki,500,339,100,0,1,0,0,0
9,5,CT,164,Pix,400,0,0,0,3,4,0,1
9,5,CT,236,LaMasse,400,0,35,0,25,12,1,3
9,5,CT,0,Daredevil,400,0,0,0,9,0,0,0
8,5,CT,23,Elfo,500,339,100,0,7,1,0,1
9,5,CT,0,99 problems,400,0,22,0,24,0,0,0
8,5,T,0,⭕⃤GerarHB9☁,339,500,100,0,21,0,0,0
9,5,CT,0,Anime на аве,400,0,0,0,5,0,0,0
8,5,T,0,Pix,339,500,100,0,6,0,0,0
8,5,CT,197,OldManTouchy,500,339,53,1,51,6,2,2
8,5,T,127,Midgar_7,339,500,100,1,32,6,0,1
8,5,CT,200,Luci,500,339,100,0,7,2,0,2
8,5,T,0,LaMasse,339,500,100,0,0,0,0,0
8,5,CT,80,qLethal,500,339,0,0,47,6,0,0
17,6,CT,15,Skynet.tns,257,500,100,1,3,1,0,0
17,6,T,100,Pix,500,257,59,0,10,2,1,1
17,6,T,100,Marco_0ne,500,257,100,0,15,4,0,1
17,6,T,200,LaMasse,500,257,85,2,21,8,0,2
17,6,CT,58,JsN,257,500,100,2,6,2,0,0
16,6,CT,42,sağ elimde falçata solda 70lik,211,500,100,1,24,3,1,1
17,6,CT,101,Alexa_ae | sex haver,257,500,100,0,13,2,0,1
17,6,T,100,-ScofieLd,500,257,15,0,45,5,1,1
16,6,T,52,xlw,500,211,100,0,8,2,0,0
16,6,CT,69,xfl0ud,211,500,100,0,2,1,0,0
16,6,CT,100,vikingar,211,500,100,0,5,2,2,1
19,6,T,165,LaMasse,500,429,73,4,7,2,0,2
17,6,CT,83,DoNeVu,257,500,100,0,8,3,0,0
17,6,T,0,Ulicni_hodac,500,257,0,0,1,0,0,0
18,6,CT,71,Tyreu,392,500,100,0,10,3,0,1
18,6,CT,171,.trnX,392,500,100,0,33,5,2,2
18,6,T,100,LaMasse,500,392,100,0,13,2,1,1
18,6,T,0,Pix,500,392,100,0,2,0,0,0
18,6,CT,0,Real1zm,392,500,100,0,4,0,0,0
18,6,CT,47,Timororis,392,500,100,0,2,4,0,0
18,6,T,39,_Sábio_,500,392,100,0,30,2,0,1
18,6,T,115,_lincoln_,500,392,100,0,34,4,0,0
