Game_number,Map,Pseudo,Team,Round_number,Type,Number,X,Y,Z
20,de_inferno,gbba,T,10,DamageInfliged,0,638.974182,-263.934906,99.031242
20,de_inferno,gbba,T,10,DamageInfliged_targetposition,0,638.974182,-263.934906,99.031242
20,de_inferno,gbba,T,10,Kill,0,638.974182,-263.934906,99.031242
20,de_inferno,gbba,T,11,Kill,0,771.296265,398.367432,87.964798
20,de_inferno,gbba,T,11,DamageReceived_target,0,1558.079834,1187.543579,162.109680
20,de_inferno,gbba,T,11,DamageReceived_target,1,1573.854004,1190.786255,162.109680
20,de_inferno,gbba,T,11,DamageReceived_target,2,1578.763672,1198.423828,162.145920
20,de_inferno,gbba,T,11,DamageReceived_target,3,1579.235596,1200.032471,162.145920
20,de_inferno,gbba,T,11,DamageReceived_origin,0,2520.915527,1109.924927,160.031250
20,de_inferno,gbba,T,11,DamageReceived_origin,1,2508.211670,1111.568237,160.031250
20,de_inferno,gbba,T,11,DamageReceived_origin,2,2507.961182,1111.664429,160.031250
20,de_inferno,gbba,T,11,DamageReceived_origin,3,2507.961182,1111.664429,160.031250
20,de_inferno,gbba,T,11,Death,0,1579.235596,1200.032471,162.145920
20,de_inferno,gbba,T,11,DamageInfliged,0,784.627686,358.570801,87.476181
20,de_inferno,gbba,T,11,DamageInfliged,1,769.843079,402.069122,88.020187
20,de_inferno,gbba,T,11,DamageInfliged,2,770.623291,400.013611,87.989845
20,de_inferno,gbba,T,11,DamageInfliged,3,771.296265,398.367432,87.964798
20,de_inferno,gbba,T,11,DamageInfliged_targetposition,0,784.627686,358.570801,87.476181
20,de_inferno,gbba,T,11,DamageInfliged_targetposition,1,769.843079,402.069122,88.020187
20,de_inferno,gbba,T,11,DamageInfliged_targetposition,2,770.623291,400.013611,87.989845
20,de_inferno,gbba,T,11,DamageInfliged_targetposition,3,771.296265,398.367432,87.964798
20,de_inferno,CiufyX*,CT,9,DamageInfliged,0,1397.396851,442.606842,129.780304
20,de_inferno,CiufyX*,CT,9,DamageInfliged,1,1220.139404,198.124069,185.274536
20,de_inferno,CiufyX*,CT,9,DamageInfliged,2,2116.443848,2765.543701,156.031250
20,de_inferno,CiufyX*,CT,9,DamageInfliged_targetposition,0,1397.396851,442.606842,129.780304
20,de_inferno,CiufyX*,CT,9,DamageInfliged_targetposition,1,1220.139404,198.124069,185.274536
20,de_inferno,CiufyX*,CT,9,DamageInfliged_targetposition,2,2116.443848,2765.543701,156.031250
20,de_inferno,CiufyX*,CT,9,Kill,0,1397.396851,442.606842,129.780304
20,de_inferno,CiufyX*,CT,9,Kill,1,1220.139404,198.124069,185.274536
20,de_inferno,CiufyX*,CT,9,Kill,2,2116.443848,2765.543701,156.031250
20,de_inferno,CiufyX*,CT,9,DamageReceived_target,0,1399.289673,430.474396,129.630661
20,de_inferno,CiufyX*,CT,9,DamageReceived_target,1,1397.382202,408.290588,129.073120
20,de_inferno,CiufyX*,CT,9,DamageReceived_target,2,1219.783936,205.228333,180.551956
20,de_inferno,CiufyX*,CT,9,DamageReceived_target,3,1151.181274,2679.458740,130.128876
20,de_inferno,CiufyX*,CT,9,DamageReceived_target,4,1149.140137,2678.614014,130.166168
20,de_inferno,CiufyX*,CT,9,DamageReceived_origin,0,124.140350,528.703003,67.262100
20,de_inferno,CiufyX*,CT,9,DamageReceived_origin,1,126.982056,577.530762,70.480019
20,de_inferno,CiufyX*,CT,9,DamageReceived_origin,2,1213.397095,-144.640488,256.031250
20,de_inferno,CiufyX*,CT,9,DamageReceived_origin,3,849.758362,2636.632568,136.656525
20,de_inferno,CiufyX*,CT,9,DamageReceived_origin,4,848.046326,2643.432373,136.257675
20,de_inferno,CiufyX*,CT,9,Death,0,1149.140137,2678.614014,130.166168
20,de_inferno,CiufyX*,CT,10,DamageInfliged,0,1248.575928,181.009888,196.697586
20,de_inferno,CiufyX*,CT,10,DamageInfliged,1,1207.002197,176.619476,199.624542
20,de_inferno,CiufyX*,CT,10,DamageInfliged_targetposition,0,1248.575928,181.009888,196.697586
20,de_inferno,CiufyX*,CT,10,DamageInfliged_targetposition,1,1207.002197,176.619476,199.624542
20,de_inferno,CiufyX*,CT,10,Kill,0,1248.575928,181.009888,196.697586
20,de_inferno,CiufyX*,CT,10,Kill,1,1207.002197,176.619476,199.624542
20,de_inferno,CiufyX*,CT,10,DamageReceived_target,0,1204.525513,176.228165,199.885391
20,de_inferno,CiufyX*,CT,10,DamageReceived_target,1,1222.175415,183.300797,195.170349
20,de_inferno,CiufyX*,CT,10,DamageReceived_target,2,1222.175415,183.300797,195.170349
20,de_inferno,CiufyX*,CT,10,DamageReceived_target,3,1225.823364,183.229858,195.217621
20,de_inferno,CiufyX*,CT,10,DamageReceived_origin,0,1229.317871,-173.254089,256.031250
20,de_inferno,CiufyX*,CT,10,DamageReceived_origin,1,1235.596924,-303.660065,256.031250
20,de_inferno,CiufyX*,CT,10,DamageReceived_origin,2,1235.596924,-303.660065,256.031250
20,de_inferno,CiufyX*,CT,10,DamageReceived_origin,3,1235.596924,-303.660065,256.031250
20,de_inferno,CiufyX*,CT,10,Death,0,1225.823364,183.229858,195.217621
20,de_inferno,CiufyX*,CT,11,DamageReceived_target,0,1366.885498,430.627960,128.013657
20,de_inferno,CiufyX*,CT,11,DamageReceived_target,1,1367.067627,455.210785,161.983887
20,de_inferno,CiufyX*,CT,11,DamageReceived_target,2,1367.316650,461.964996,175.647308
20,de_inferno,CiufyX*,CT,11,DamageReceived_target,3,1367.897705,477.724823,180.184875
20,de_inferno,CiufyX*,CT,11,DamageReceived_target,4,1367.344971,502.639404,130.042572
20,de_inferno,CiufyX*,CT,11,DamageReceived_target,5,1366.371826,528.759583,130.789429
20,de_inferno,CiufyX*,CT,11,DamageReceived_target,6,1367.338989,534.336060,146.960861
20,de_inferno,CiufyX*,CT,11,DamageReceived_origin,0,212.858337,590.667419,79.997917
20,de_inferno,CiufyX*,CT,11,DamageReceived_origin,1,244.646515,536.587097,80.806099
20,de_inferno,CiufyX*,CT,11,DamageReceived_origin,2,247.683151,538.301147,81.218460
20,de_inferno,CiufyX*,CT,11,DamageReceived_origin,3,256.553223,565.249878,82.151970
20,de_inferno,CiufyX*,CT,11,DamageReceived_origin,4,330.713531,583.255066,80.920547
20,de_inferno,CiufyX*,CT,11,DamageReceived_origin,5,295.519806,662.476685,21.450077
20,de_inferno,CiufyX*,CT,11,DamageReceived_origin,6,295.477234,660.283508,21.120884
20,de_inferno,CiufyX*,CT,11,Death,0,1367.338989,534.336060,146.960861
20,de_inferno,CiufyX*,CT,8,DamageInfliged,0,294.239258,660.165100,20.842646
20,de_inferno,CiufyX*,CT,8,DamageInfliged,1,68.031250,1153.120972,92.412415
20,de_inferno,CiufyX*,CT,8,DamageInfliged,2,68.031250,1153.120972,92.412415
20,de_inferno,CiufyX*,CT,8,DamageInfliged,3,2352.081055,808.087952,151.321472
20,de_inferno,CiufyX*,CT,8,DamageInfliged,4,2353.141357,806.703369,151.243103
20,de_inferno,CiufyX*,CT,8,DamageInfliged_targetposition,0,294.239258,660.165100,20.842646
20,de_inferno,CiufyX*,CT,8,DamageInfliged_targetposition,1,68.031250,1153.120972,92.412415
20,de_inferno,CiufyX*,CT,8,DamageInfliged_targetposition,2,68.031250,1153.120972,92.412415
20,de_inferno,CiufyX*,CT,8,DamageInfliged_targetposition,3,2352.081055,808.087952,151.321472
20,de_inferno,CiufyX*,CT,8,DamageInfliged_targetposition,4,2353.141357,806.703369,151.243103
20,de_inferno,CiufyX*,CT,8,Kill,0,294.239258,660.165100,20.842646
20,de_inferno,CiufyX*,CT,8,Kill,1,68.031250,1153.120972,92.412415
20,de_inferno,CiufyX*,CT,8,Kill,2,2353.141357,806.703369,151.243103
20,de_inferno,CiufyX*,CT,8,DamageReceived_target,0,2351.622314,808.699585,151.351807
20,de_inferno,CiufyX*,CT,8,DamageReceived_target,1,2353.141357,806.703369,151.243103
20,de_inferno,CiufyX*,CT,8,DamageReceived_origin,0,1952.975098,500.161530,160.031250
20,de_inferno,CiufyX*,CT,8,DamageReceived_origin,1,1951.538452,502.313141,160.031250
20,de_inferno,CiufyX*,T,7,DamageReceived_target,0,612.251160,-9.679749,84.759750
20,de_inferno,CiufyX*,T,7,DamageReceived_target,1,616.863525,-31.876198,85.003136
20,de_inferno,CiufyX*,T,7,DamageReceived_target,2,617.220886,-35.087147,85.020027
20,de_inferno,CiufyX*,T,7,DamageReceived_target,3,617.595337,-38.698547,85.037895
20,de_inferno,CiufyX*,T,7,DamageReceived_origin,0,1021.358521,9.963554,256.031250
20,de_inferno,CiufyX*,T,7,DamageReceived_origin,1,1004.106873,10.061007,256.031250
20,de_inferno,CiufyX*,T,7,DamageReceived_origin,2,1009.439453,10.519697,256.031250
20,de_inferno,CiufyX*,T,7,DamageReceived_origin,3,1030.633545,12.742153,256.031250
20,de_inferno,CiufyX*,T,7,DamageInfliged,0,617.568237,-38.432102,85.037895
20,de_inferno,CiufyX*,T,7,DamageInfliged,1,617.595337,-38.698547,85.037895
20,de_inferno,CiufyX*,T,7,DamageInfliged,2,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged,3,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged,4,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged,5,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged,6,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged_targetposition,0,617.568237,-38.432102,85.037895
20,de_inferno,CiufyX*,T,7,DamageInfliged_targetposition,1,617.595337,-38.698547,85.037895
20,de_inferno,CiufyX*,T,7,DamageInfliged_targetposition,2,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged_targetposition,3,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged_targetposition,4,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged_targetposition,5,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,DamageInfliged_targetposition,6,617.595337,-38.698547,131.037903
20,de_inferno,CiufyX*,T,7,Death,0,617.595337,-38.698547,85.037895
20,de_inferno,CiufyX*,T,1,DamageInfliged_targetposition,0,748.670166,2221.874023,136.726929
20,de_inferno,CiufyX*,T,1,DamageInfliged_targetposition,1,496.506744,3097.031250,206.031250
20,de_inferno,CiufyX*,T,1,DamageInfliged_targetposition,2,496.506744,3097.031250,206.031250
20,de_inferno,CiufyX*,T,1,DamageInfliged_targetposition,3,906.597717,2672.991699,134.175537
20,de_inferno,CiufyX*,T,1,Kill,0,748.670166,2221.874023,136.726929
20,de_inferno,CiufyX*,T,1,Kill,1,906.597717,2672.991699,134.175537
20,de_inferno,CiufyX*,T,1,DamageReceived_target,0,745.274109,2208.724609,136.786102
20,de_inferno,CiufyX*,T,1,DamageReceived_target,1,901.372192,2667.023193,135.497894
20,de_inferno,CiufyX*,T,1,DamageReceived_target,2,906.791443,2672.329346,134.244095
20,de_inferno,CiufyX*,T,1,DamageReceived_origin,0,823.225403,2764.345215,127.859482
20,de_inferno,CiufyX*,T,1,DamageReceived_origin,1,1726.430786,2888.607422,124.277016
20,de_inferno,CiufyX*,T,1,DamageReceived_origin,2,1754.189209,2871.857178,124.439484
20,de_inferno,CiufyX*,T,1,DamageInfliged,0,748.670166,2221.874023,136.726929
20,de_inferno,CiufyX*,T,1,DamageInfliged,1,496.506744,3097.031250,206.031250
20,de_inferno,CiufyX*,T,1,DamageInfliged,2,496.506744,3097.031250,206.031250
20,de_inferno,CiufyX*,T,1,DamageInfliged,3,906.597717,2672.991699,134.175537
20,de_inferno,CiufyX*,T,2,DamageReceived_target,0,-287.257690,856.700012,5.752190
20,de_inferno,CiufyX*,T,2,DamageReceived_origin,0,1340.539062,411.637268,125.550964
20,de_inferno,CiufyX*,T,2,Death,0,-287.257690,856.700012,5.752190
20,de_inferno,CiufyX*,T,3,DamageReceived_target,0,968.707886,3064.414551,128.030640
20,de_inferno,CiufyX*,T,3,DamageReceived_origin,0,692.400574,3200.656494,160.031250
20,de_inferno,CiufyX*,T,3,Death,0,968.707886,3064.414551,128.030640
20,de_inferno,CiufyX*,T,4,Death,0,1507.418701,108.886978,127.402222
20,de_inferno,CiufyX*,T,4,DamageInfliged,0,767.487305,447.293091,88.264732
20,de_inferno,CiufyX*,T,4,DamageInfliged,1,768.722168,463.837921,88.073433
20,de_inferno,CiufyX*,T,4,DamageInfliged_targetposition,0,767.487305,447.293091,88.264732
20,de_inferno,CiufyX*,T,4,DamageInfliged_targetposition,1,768.722168,463.837921,88.073433
20,de_inferno,CiufyX*,T,4,DamageReceived_target,0,1227.172974,329.635040,128.031250
20,de_inferno,CiufyX*,T,4,DamageReceived_target,1,1257.552734,359.323059,128.031250
20,de_inferno,CiufyX*,T,4,DamageReceived_target,2,1507.418701,108.886978,127.402222
20,de_inferno,CiufyX*,T,4,DamageReceived_origin,0,1678.771484,-19.271738,128.781860
20,de_inferno,CiufyX*,T,4,DamageReceived_origin,1,1593.739990,-45.742336,129.157959
20,de_inferno,CiufyX*,T,4,DamageReceived_origin,2,1665.769775,-18.873987,128.577866
20,de_inferno,CiufyX*,T,5,DamageReceived_target,0,-385.572906,856.177063,-20.968750
20,de_inferno,CiufyX*,T,5,DamageReceived_target,1,-350.258514,853.178406,-15.368320
20,de_inferno,CiufyX*,T,5,DamageReceived_origin,0,548.608154,608.758118,88.993347
20,de_inferno,CiufyX*,T,5,DamageReceived_origin,1,1473.547607,393.360260,133.378067
20,de_inferno,CiufyX*,T,5,DamageInfliged,0,-481.072937,794.024170,-30.082937
20,de_inferno,CiufyX*,T,5,DamageInfliged,1,-485.142639,797.595581,-29.757822
20,de_inferno,CiufyX*,T,5,DamageInfliged,2,-501.228210,805.968750,-11.983273
20,de_inferno,CiufyX*,T,5,DamageInfliged,3,-504.946625,805.968750,-11.983273
20,de_inferno,CiufyX*,T,5,DamageInfliged,4,-504.946625,805.968750,-11.983273
20,de_inferno,CiufyX*,T,5,DamageInfliged_targetposition,0,-481.072937,794.024170,-30.082937
20,de_inferno,CiufyX*,T,5,DamageInfliged_targetposition,1,-485.142639,797.595581,-29.757822
20,de_inferno,CiufyX*,T,5,DamageInfliged_targetposition,2,-501.228210,805.968750,-11.983273
20,de_inferno,CiufyX*,T,5,DamageInfliged_targetposition,3,-504.946625,805.968750,-11.983273
20,de_inferno,CiufyX*,T,5,DamageInfliged_targetposition,4,-504.946625,805.968750,-11.983273
20,de_inferno,CiufyX*,T,5,Kill,0,-504.946625,805.968750,-11.983273
20,de_inferno,CiufyX*,T,5,Death,0,-350.258514,853.178406,-15.368320
20,de_inferno,CiufyX*,T,6,DamageReceived_target,0,853.968750,79.888771,92.691422
20,de_inferno,CiufyX*,T,6,DamageReceived_target,1,853.968750,79.888771,92.691422
20,de_inferno,CiufyX*,T,6,DamageReceived_origin,0,755.928833,683.703735,95.031250
20,de_inferno,CiufyX*,T,6,DamageReceived_origin,1,759.170532,682.990601,95.031250
20,de_inferno,CiufyX*,T,6,Death,0,853.968750,79.888771,92.691422
20,de_inferno,k1bu,T,8,DamageInfliged,0,1656.634155,2030.915405,160.031250
20,de_inferno,k1bu,T,8,DamageInfliged,1,1669.000122,2031.592041,160.031250
20,de_inferno,k1bu,T,8,DamageInfliged,2,1671.606323,2031.785278,160.031250
20,de_inferno,k1bu,T,8,DamageInfliged_targetposition,0,1656.634155,2030.915405,160.031250
20,de_inferno,k1bu,T,8,DamageInfliged_targetposition,1,1669.000122,2031.592041,160.031250
20,de_inferno,k1bu,T,8,DamageInfliged_targetposition,2,1671.606323,2031.785278,160.031250
20,de_inferno,k1bu,T,8,Death,0,1677.968750,2032.290039,160.031250
20,de_inferno,k1bu,T,8,DamageReceived_target,0,1672.985840,2013.566650,160.031250
20,de_inferno,k1bu,T,8,DamageReceived_target,1,1674.597412,2023.588501,160.031250
20,de_inferno,k1bu,T,8,DamageReceived_target,2,1660.761475,2031.281860,160.031250
20,de_inferno,k1bu,T,8,DamageReceived_target,3,1662.388550,2031.357666,160.031250
20,de_inferno,k1bu,T,8,DamageReceived_target,4,1663.661865,2031.342285,160.031250
20,de_inferno,k1bu,T,8,DamageReceived_target,5,1677.968750,2032.290039,160.031250
20,de_inferno,k1bu,T,8,DamageReceived_target,6,1677.968750,2032.290039,160.031250
20,de_inferno,k1bu,T,8,DamageReceived_origin,0,1621.733032,2792.035400,128.031250
20,de_inferno,k1bu,T,8,DamageReceived_origin,1,1625.146118,2792.178711,128.031250
20,de_inferno,k1bu,T,8,DamageReceived_origin,2,1614.799438,2791.466553,128.031250
20,de_inferno,k1bu,T,8,DamageReceived_origin,3,1615.494873,2791.501709,128.031250
20,de_inferno,k1bu,T,8,DamageReceived_origin,4,1617.787964,2791.621094,128.031250
20,de_inferno,k1bu,T,8,DamageReceived_origin,5,1608.250122,2790.950684,128.031250
20,de_inferno,k1bu,T,8,DamageReceived_origin,6,1602.264648,2790.457275,128.031250
20,de_inferno,k1bu,T,9,DamageInfliged,0,1213.397095,-144.640488,256.031250
20,de_inferno,k1bu,T,9,DamageInfliged_targetposition,0,1213.397095,-144.640488,256.031250
20,de_inferno,k1bu,T,9,DamageReceived_target,0,1228.825928,-132.455704,256.031250
20,de_inferno,k1bu,T,9,DamageReceived_origin,0,1220.139404,198.124069,185.274536
20,de_inferno,k1bu,T,9,Death,0,1228.825928,-132.455704,256.031250
20,de_inferno,k1bu,T,10,DamageReceived_target,0,157.583908,1205.159302,92.577286
20,de_inferno,k1bu,T,10,DamageReceived_target,1,175.342346,1215.093262,97.683792
20,de_inferno,k1bu,T,10,DamageReceived_target,2,388.747070,2085.439209,177.031250
20,de_inferno,k1bu,T,10,DamageReceived_target,3,390.486908,2087.861084,177.031250
20,de_inferno,k1bu,T,10,DamageReceived_origin,0,766.858215,1946.203369,133.756531
20,de_inferno,k1bu,T,10,DamageReceived_origin,1,857.769775,2597.508057,140.453033
20,de_inferno,k1bu,T,10,DamageReceived_origin,2,793.341492,1949.423584,134.999893
20,de_inferno,k1bu,T,10,DamageReceived_origin,3,792.870850,1947.188599,134.726425
20,de_inferno,k1bu,T,10,Death,0,390.486908,2087.861084,177.031250
20,de_inferno,k1bu,T,11,DamageInfliged,0,1560.943359,-38.410881,130.031250
20,de_inferno,k1bu,T,11,DamageInfliged,1,1565.305786,-36.478485,130.031250
20,de_inferno,k1bu,T,11,DamageInfliged_targetposition,0,1560.943359,-38.410881,130.031250
20,de_inferno,k1bu,T,11,DamageInfliged_targetposition,1,1565.305786,-36.478485,130.031250
20,de_inferno,k1bu,T,11,DamageReceived_target,0,1565.305786,-36.478485,130.031250
20,de_inferno,k1bu,T,11,DamageReceived_target,1,1565.305786,-36.478485,130.031250
20,de_inferno,k1bu,T,11,DamageReceived_target,2,1568.147217,-34.773190,128.428604
20,de_inferno,k1bu,T,11,DamageReceived_target,3,1570.203735,-33.599537,128.422653
20,de_inferno,k1bu,T,11,DamageReceived_target,4,1570.965698,-33.167080,128.420517
20,de_inferno,k1bu,T,11,DamageReceived_origin,0,1427.217407,209.362640,129.845825
20,de_inferno,k1bu,T,11,DamageReceived_origin,1,1428.903931,209.628876,129.958252
20,de_inferno,k1bu,T,11,DamageReceived_origin,2,1407.531738,195.619186,128.533432
20,de_inferno,k1bu,T,11,DamageReceived_origin,3,1404.209961,193.360641,128.311981
20,de_inferno,k1bu,T,11,DamageReceived_origin,4,1403.028931,192.563232,128.222397
20,de_inferno,k1bu,T,11,Death,0,1570.965698,-33.167080,128.420517
20,de_inferno,k1bu,CT,3,DamageReceived_origin,0,147.383911,1620.219849,113.031250
20,de_inferno,k1bu,CT,3,DamageReceived_origin,1,151.346909,1618.119751,113.031250
20,de_inferno,k1bu,CT,3,DamageReceived_origin,2,152.766113,1616.705078,113.031250
20,de_inferno,k1bu,CT,3,DamageInfliged,0,353.544403,1828.963257,127.029694
20,de_inferno,k1bu,CT,3,DamageInfliged_targetposition,0,353.544403,1828.963257,127.029694
20,de_inferno,k1bu,CT,3,Death,0,351.678284,1831.713745,127.029694
20,de_inferno,k1bu,CT,3,DamageReceived_target,0,345.108734,1834.152222,127.029694
20,de_inferno,k1bu,CT,3,DamageReceived_target,1,354.971802,1828.232300,127.029694
20,de_inferno,k1bu,CT,3,DamageReceived_target,2,351.678284,1831.713745,127.029694
20,de_inferno,k1bu,CT,5,DamageInfliged,0,796.817932,2440.107666,137.216049
20,de_inferno,k1bu,CT,5,DamageInfliged,1,796.817932,2440.107666,137.216049
20,de_inferno,k1bu,CT,5,DamageInfliged_targetposition,0,796.817932,2440.107666,137.216049
20,de_inferno,k1bu,CT,5,DamageInfliged_targetposition,1,796.817932,2440.107666,137.216049
20,de_inferno,k1bu,CT,5,DamageReceived_target,0,198.910355,1581.919067,113.031250
20,de_inferno,k1bu,CT,5,DamageReceived_target,1,195.264572,1563.974854,113.031250
20,de_inferno,k1bu,CT,5,DamageReceived_origin,0,273.994171,1207.786377,106.031250
20,de_inferno,k1bu,CT,5,DamageReceived_origin,1,271.750580,1207.394409,106.031250
20,de_inferno,k1bu,CT,5,Death,0,195.264572,1563.974854,113.031250
20,de_inferno,k1bu,CT,6,DamageInfliged,0,701.352478,2389.603027,136.125534
20,de_inferno,k1bu,CT,6,DamageInfliged,1,701.352478,2389.603027,136.125534
20,de_inferno,k1bu,CT,6,DamageInfliged,2,691.031250,2429.142090,135.728516
20,de_inferno,k1bu,CT,6,DamageInfliged,3,691.031250,2429.142090,135.728516
20,de_inferno,k1bu,CT,6,DamageInfliged,4,682.343872,2474.980957,138.291595
20,de_inferno,k1bu,CT,6,DamageInfliged,5,682.343872,2474.980957,138.291595
20,de_inferno,k1bu,CT,6,DamageInfliged,6,666.706299,2510.246826,141.585159
20,de_inferno,k1bu,CT,6,DamageInfliged,7,666.706299,2510.246826,141.585159
20,de_inferno,k1bu,CT,6,DamageInfliged,8,658.031250,2550.437012,141.863892
20,de_inferno,k1bu,CT,6,DamageInfliged,9,658.031250,2550.437012,141.863892
20,de_inferno,k1bu,CT,6,DamageInfliged,10,658.031250,2593.145996,148.021149
20,de_inferno,k1bu,CT,6,DamageInfliged,11,658.031250,2593.145996,148.021149
20,de_inferno,k1bu,CT,6,DamageInfliged,12,654.587524,2628.883789,149.398651
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,0,701.352478,2389.603027,136.125534
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,1,701.352478,2389.603027,136.125534
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,2,691.031250,2429.142090,135.728516
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,3,691.031250,2429.142090,135.728516
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,4,682.343872,2474.980957,138.291595
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,5,682.343872,2474.980957,138.291595
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,6,666.706299,2510.246826,141.585159
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,7,666.706299,2510.246826,141.585159
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,8,658.031250,2550.437012,141.863892
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,9,658.031250,2550.437012,141.863892
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,10,658.031250,2593.145996,148.021149
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,11,658.031250,2593.145996,148.021149
20,de_inferno,k1bu,CT,6,DamageInfliged_targetposition,12,654.587524,2628.883789,149.398651
20,de_inferno,k1bu,CT,6,DamageReceived_target,0,846.421631,2004.035645,142.031250
20,de_inferno,k1bu,CT,6,DamageReceived_target,1,847.026733,1998.811523,142.031250
20,de_inferno,k1bu,CT,6,DamageReceived_target,2,844.921143,1992.567505,142.031250
20,de_inferno,k1bu,CT,6,DamageReceived_origin,0,991.001587,1897.228271,147.066559
20,de_inferno,k1bu,CT,6,DamageReceived_origin,1,991.001587,1897.228271,147.066559
20,de_inferno,k1bu,CT,6,DamageReceived_origin,2,983.100891,1894.874878,145.235992
20,de_inferno,k1bu,CT,6,Death,0,844.921143,1992.567505,142.031250
20,de_inferno,k1bu,CT,7,DamageInfliged_targetposition,0,842.934082,2451.012207,142.259171
20,de_inferno,k1bu,CT,7,DamageInfliged_targetposition,1,843.840271,2231.291016,142.031250
20,de_inferno,k1bu,CT,7,DamageReceived_target,0,874.070496,2206.982178,142.031250
20,de_inferno,k1bu,CT,7,DamageReceived_target,1,873.709778,2204.271973,142.031250
20,de_inferno,k1bu,CT,7,DamageReceived_target,2,826.633545,2278.675537,138.865189
20,de_inferno,k1bu,CT,7,DamageReceived_origin,0,199.494858,1700.511108,122.031250
20,de_inferno,k1bu,CT,7,DamageReceived_origin,1,196.170471,1704.638550,122.031250
20,de_inferno,k1bu,CT,7,DamageReceived_origin,2,253.157211,1745.721313,121.405777
20,de_inferno,k1bu,CT,7,Death,0,826.633545,2278.675537,138.865189
20,de_inferno,k1bu,CT,7,DamageInfliged,0,842.934082,2451.012207,142.259171
20,de_inferno,k1bu,CT,7,DamageInfliged,1,843.840271,2231.291016,142.031250
20,de_inferno,k1bu,CT,1,DamageReceived_target,0,676.489075,2703.524658,140.638062
20,de_inferno,k1bu,CT,1,DamageReceived_target,1,672.178345,2708.015381,142.362320
20,de_inferno,k1bu,CT,1,DamageReceived_target,2,609.315308,2716.541748,160.031250
20,de_inferno,k1bu,CT,1,DamageReceived_target,3,594.739441,2715.375977,160.031250
20,de_inferno,k1bu,CT,1,DamageReceived_origin,0,452.090393,2505.265381,160.031250
20,de_inferno,k1bu,CT,1,DamageReceived_origin,1,496.506744,3097.031250,206.031250
20,de_inferno,k1bu,CT,1,DamageReceived_origin,2,496.506744,3097.031250,206.031250
20,de_inferno,k1bu,CT,1,DamageReceived_origin,3,257.500427,2532.163086,160.031250
20,de_inferno,k1bu,CT,1,Death,0,594.739441,2715.375977,160.031250
20,de_inferno,k1bu,CT,2,DamageInfliged,0,702.574768,2379.240479,136.344986
20,de_inferno,k1bu,CT,2,DamageInfliged,1,702.574768,2379.240479,136.344986
20,de_inferno,k1bu,CT,2,DamageInfliged,2,702.574768,2379.240479,136.344986
20,de_inferno,k1bu,CT,2,DamageInfliged,3,702.574768,2379.240479,136.344986
20,de_inferno,k1bu,CT,2,DamageInfliged_targetposition,0,702.574768,2379.240479,136.344986
20,de_inferno,k1bu,CT,2,DamageInfliged_targetposition,1,702.574768,2379.240479,136.344986
20,de_inferno,k1bu,CT,2,DamageInfliged_targetposition,2,702.574768,2379.240479,136.344986
20,de_inferno,k1bu,CT,2,DamageInfliged_targetposition,3,702.574768,2379.240479,136.344986
20,de_inferno,k1bu,CT,2,DamageReceived_target,0,848.605469,2125.961426,142.031250
20,de_inferno,k1bu,CT,2,DamageReceived_target,1,734.645325,2019.856445,134.456131
20,de_inferno,k1bu,CT,2,DamageReceived_target,2,736.813110,2028.708862,134.694046
20,de_inferno,k1bu,CT,2,DamageReceived_target,3,739.007629,2036.464478,135.026596
20,de_inferno,k1bu,CT,2,DamageReceived_origin,0,65.983925,1411.940552,163.411407
20,de_inferno,k1bu,CT,2,DamageReceived_origin,1,438.671356,2112.070068,132.629471
20,de_inferno,k1bu,CT,2,DamageReceived_origin,2,437.181854,2103.586914,132.149124
20,de_inferno,k1bu,CT,2,DamageReceived_origin,3,435.376251,2096.260010,132.089722
20,de_inferno,k1bu,CT,2,Death,0,739.007629,2036.464478,135.026596
20,de_inferno,LaMasse,T,1,DamageInfliged_targetposition,0,452.090393,2505.265381,160.031250
