Game_number,Pseudo,Team,Round_number,Type,X,Y,Z
0,Daredevil,T,10,DamageInfliged_origin0,21.089066,-866.365845,-415.968750
0,Daredevil,T,10,DamageInfliged_target1,83.356537,-926.182678,-385.250732
0,Daredevil,T,10,DamageInfliged_target3,194.067184,-1047.477295,-415.968750
0,Daredevil,T,11,DamageInfliged_origin0,1848.156250,-1598.574219,-415.968750
0,Daredevil,T,11,DamageInfliged_target0,1462.769775,-1158.643677,-415.968994
0,Daredevil,T,11,Kill_0,1848.156250,-1598.574219,-415.968750
0,Daredevil,T,11,DamageReceived_target0,1845.708618,-1600.749756,-415.968750
0,Daredevil,T,11,DamageReceived_origin0,1467.015259,-1155.135498,-415.968994
0,Daredevil,T,12,DamageInfliged_origin1,742.976318,-2414.357910,-415.984344
0,Daredevil,T,12,DamageInfliged_origin2,769.581421,-1990.845337,-415.983276
0,Daredevil,T,12,DamageInfliged_target2,1785.379028,-1763.295166,-415.968994
0,Daredevil,T,12,DamageInfliged_origin0,739.398804,-2413.536133,-415.984344
0,Daredevil,T,12,DamageInfliged_target0,914.116516,-1648.703369,-415.976624
0,Daredevil,T,12,DamageInfliged_target1,912.491089,-1648.331299,-415.976624
0,Daredevil,T,12,Death,768.663635,-1987.312012,-415.983276
0,Daredevil,T,12,DamageReceived_target0,768.663635,-1987.312012,-415.983276
0,Daredevil,T,12,DamageReceived_origin0,1000.659058,-1724.751587,-415.968781
0,mihac,T,3,DamageReceived_origin0,884.412231,-296.073608,-127.968750
0,mihac,T,3,Death,231.529175,-1069.676880,-415.968750
0,mihac,T,3,DamageReceived_target0,231.529175,-1069.676880,-415.968750
0,mihac,T,4,Death,1434.580078,-1623.852051,-415.969055
0,mihac,T,4,DamageReceived_target0,1434.580078,-1623.852051,-415.969055
0,mihac,T,4,DamageReceived_origin0,1347.968750,-405.473328,-127.968750
0,mihac,T,4,DamageInfliged_origin0,1434.580078,-1623.852051,-415.969055
0,mihac,T,4,DamageInfliged_target0,1347.968750,-405.473328,-127.968750
0,mihac,T,5,DamageReceived_target0,886.312012,-1938.967041,-415.968750
0,mihac,T,5,DamageReceived_origin0,1344.912964,-1246.275879,-415.968842
0,mihac,T,5,DamageInfliged_origin0,892.895996,-1943.473022,-415.968750
0,mihac,T,5,DamageInfliged_target0,1351.615112,-1250.846924,-415.968842
0,mihac,T,5,DamageInfliged_origin1,774.409180,-2444.292725,-416.021667
0,mihac,T,5,DamageInfliged_target1,1193.969604,-1751.295166,-415.524994
0,mihac,T,6,DamageInfliged_origin0,-148.256729,-2136.662598,-415.968750
0,mihac,T,6,DamageInfliged_target0,1817.751343,-1771.935181,-415.968964
0,mihac,T,6,DamageReceived_origin0,528.031250,-1744.422363,-415.968750
0,mihac,T,6,DamageInfliged_origin4,106.844055,-1184.024780,-415.968750
0,mihac,T,6,Kill_0,106.844055,-1184.024780,-415.968750
0,mihac,T,6,DamageInfliged_origin6,-58.889080,-1197.667969,-415.968750
0,mihac,T,6,DamageReceived_target0,624.760010,-1518.134399,-399.047241
0,mihac,T,6,DamageInfliged_origin1,110.260185,-1184.024780,-415.968750
0,mihac,T,6,DamageInfliged_target1,333.777435,-1293.250854,-415.968750
0,mihac,T,6,DamageInfliged_origin3,106.844055,-1184.024780,-415.968750
0,mihac,T,6,DamageInfliged_target5,-131.619675,-966.095947,-415.968750
0,mihac,T,6,Kill_1,-58.889080,-1197.667969,-415.968750
0,mihac,T,6,DamageInfliged_target6,-127.102325,-978.937073,-415.968750
0,mihac,T,6,Death,624.760010,-1518.134399,-399.047241
0,mihac,T,6,DamageInfliged_origin2,107.375290,-1184.024780,-415.968750
0,mihac,T,6,DamageInfliged_target2,334.939423,-1288.382690,-415.968750
0,mihac,T,6,DamageInfliged_target3,333.809143,-1290.907715,-415.968750
0,mihac,T,6,DamageInfliged_target4,333.408691,-1291.846802,-415.968750
0,mihac,T,6,DamageInfliged_origin5,-32.858391,-1203.761597,-415.968750
0,mihac,T,1,DamageInfliged_origin4,139.806610,-351.812561,-415.968750
0,mihac,T,1,DamageInfliged_target4,251.199371,-8.717580,-415.968750
0,mihac,T,1,DamageInfliged_target5,250.157104,-12.066960,-415.968750
0,mihac,T,1,DamageInfliged_origin7,169.690567,-337.040131,-415.968750
0,mihac,T,1,DamageInfliged_origin8,168.067490,-334.881500,-415.968750
0,mihac,T,1,DamageReceived_target0,158.598221,-331.403137,-415.968750
0,mihac,T,1,DamageReceived_origin0,249.948486,-11.144823,-415.968750
0,mihac,T,1,DamageInfliged_origin1,5.002269,-292.031250,-415.968750
0,mihac,T,1,DamageInfliged_target2,168.093964,-296.748047,-415.968750
0,mihac,T,1,DamageInfliged_origin6,168.957504,-340.884125,-415.968750
0,mihac,T,1,DamageInfliged_target10,250.270065,-9.847551,-415.968750
0,mihac,T,1,DamageInfliged_target6,249.333069,-13.781186,-415.968750
0,mihac,T,1,DamageInfliged_target8,249.062576,-14.359179,-415.968750
0,mihac,T,1,DamageInfliged_origin0,5.002269,-292.031250,-415.968750
0,mihac,T,1,DamageInfliged_target1,167.146408,-293.293823,-415.968750
0,mihac,T,1,DamageInfliged_origin2,5.002269,-292.031250,-415.968750
0,mihac,T,1,DamageInfliged_origin3,5.000291,-298.907593,-415.968750
0,mihac,T,1,DamageInfliged_target3,169.029434,-298.768066,-415.968750
0,mihac,T,1,Kill_0,5.000291,-298.907593,-415.968750
0,mihac,T,1,DamageInfliged_origin9,166.114319,-333.856934,-415.968750
0,mihac,T,1,DamageInfliged_target9,249.132248,-14.128631,-415.968750
0,mihac,T,1,DamageInfliged_target0,166.181351,-288.102173,-415.968750
0,mihac,T,1,DamageInfliged_origin5,160.457565,-345.161407,-415.968750
0,mihac,T,1,DamageInfliged_target7,249.062576,-14.359179,-415.968750
0,mihac,T,1,DamageInfliged_origin10,157.192856,-330.987732,-415.968750
0,mihac,T,1,Kill_1,157.192856,-330.987732,-415.968750
0,mihac,T,2,DamageInfliged_origin2,475.694305,-417.665222,-415.968750
0,mihac,T,2,DamageInfliged_target2,1062.901733,-384.641174,-127.968750
0,mihac,T,2,DamageInfliged_origin0,243.701111,-1070.521973,-413.495056
0,mihac,T,2,DamageInfliged_target0,660.495972,-577.223877,-415.968750
0,mihac,T,2,Kill_0,243.701111,-1070.521973,-413.495056
0,mihac,T,2,DamageInfliged_origin1,477.724396,-417.742340,-415.968750
0,mihac,T,2,DamageInfliged_target1,1062.901733,-384.641174,-127.968750
0,mihac,T,2,DamageReceived_target0,479.635742,-418.392670,-415.968750
0,mihac,T,2,DamageReceived_origin0,1062.901733,-384.641174,-127.968750
0,mihac,CT,14,DamageInfliged_origin14,566.986633,648.668579,-479.968750
0,mihac,CT,14,DamageInfliged_target15,177.388535,132.827454,-415.968750
0,mihac,CT,14,DamageInfliged_origin19,588.028931,636.891724,-479.968750
0,mihac,CT,14,DamageInfliged_origin22,499.912231,579.511414,-426.093597
0,mihac,CT,14,DamageInfliged_origin6,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_origin10,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_target12,68.657242,78.341568,-415.968750
0,mihac,CT,14,DamageInfliged_target5,112.565559,-226.803680,-415.968750
0,mihac,CT,14,DamageInfliged_origin11,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_origin18,587.935181,636.943665,-479.968750
0,mihac,CT,14,DamageInfliged_origin2,563.824646,650.167114,-479.968750
0,mihac,CT,14,DamageInfliged_origin3,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_origin5,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_origin12,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_target14,131.686035,121.874550,-415.968750
0,mihac,CT,14,DamageInfliged_target18,300.169647,125.731094,-415.968750
0,mihac,CT,14,DamageInfliged_origin20,588.028931,636.891724,-479.968750
0,mihac,CT,14,DamageInfliged_origin7,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_origin9,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_target11,103.957733,-198.305176,-415.968750
0,mihac,CT,14,DamageInfliged_target4,65.031250,-32.725578,-415.968750
0,mihac,CT,14,DamageInfliged_target7,266.581329,38.244789,-415.968750
0,mihac,CT,14,DamageInfliged_origin16,565.857056,649.172729,-479.968750
0,mihac,CT,14,DamageInfliged_target20,389.472137,122.635506,-415.968750
0,mihac,CT,14,DamageInfliged_target1,200.496887,-80.821182,-415.968750
0,mihac,CT,14,DamageInfliged_target2,212.950104,-34.470604,-415.968750
0,mihac,CT,14,DamageInfliged_origin4,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_target17,256.779114,141.383972,-415.968750
0,mihac,CT,14,DamageInfliged_origin0,550.963196,656.175049,-479.968750
0,mihac,CT,14,DamageInfliged_origin1,548.187683,657.594055,-479.968750
0,mihac,CT,14,DamageInfliged_target6,65.031250,8.940912,-415.968750
0,mihac,CT,14,DamageInfliged_origin13,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_origin15,563.858582,650.265198,-479.968750
0,mihac,CT,14,DamageInfliged_target16,217.094986,139.779846,-415.968750
0,mihac,CT,14,DamageInfliged_origin17,578.606750,642.113159,-479.968750
0,mihac,CT,14,DamageInfliged_target19,339.210175,119.578323,-415.968750
0,mihac,CT,14,DamageInfliged_target3,231.997421,7.585474,-415.968750
0,mihac,CT,14,DamageInfliged_target10,65.031250,41.325325,-415.968750
0,mihac,CT,14,Kill_0,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_origin21,499.912231,579.511414,-426.093597
0,mihac,CT,14,DamageInfliged_target9,105.976936,-204.026276,-415.968750
0,mihac,CT,14,DamageInfliged_target22,10.848006,-398.793671,-415.968811
0,mihac,CT,14,DamageInfliged_target0,203.729538,-119.409462,-415.968750
0,mihac,CT,14,DamageInfliged_origin8,567.321960,648.489502,-479.968750
0,mihac,CT,14,DamageInfliged_target8,268.253296,38.451553,-415.968750
0,mihac,CT,14,DamageInfliged_target13,95.904861,108.003609,-415.968750
0,mihac,CT,14,DamageInfliged_target21,27.536232,-410.876007,-415.968811
0,mihac,CT,7,DamageInfliged_target0,481.909180,-1331.619141,-766.968750
0,mihac,CT,7,DamageInfliged_origin3,928.132629,-666.467957,-639.968750
0,mihac,CT,7,DamageInfliged_target4,680.902649,-1317.176636,-766.968750
0,mihac,CT,7,DamageInfliged_origin2,864.827698,-0.571419,-639.968750
0,mihac,CT,7,Kill_0,864.827698,-0.571419,-639.968750
0,mihac,CT,7,DamageInfliged_origin4,929.816650,-691.247742,-639.968750
0,mihac,CT,7,DamageInfliged_origin5,938.041138,-719.301270,-639.968750
0,mihac,CT,7,DamageInfliged_origin1,845.614502,-12.761425,-639.968750
0,mihac,CT,7,DamageInfliged_target1,570.660583,-1317.184570,-766.968750
0,mihac,CT,7,Kill_1,938.041138,-719.301270,-639.968750
0,mihac,CT,7,DamageInfliged_origin0,871.764587,-20.189259,-639.968750
0,mihac,CT,7,DamageInfliged_target2,364.182770,-1320.130981,-767.968750
0,mihac,CT,7,DamageInfliged_target3,658.364807,-1311.524658,-766.968750
0,mihac,CT,7,DamageInfliged_target5,681.564636,-1317.007690,-766.968750
0,mihac,CT,8,DamageReceived_target0,1093.163086,-398.552063,-127.968750
0,mihac,CT,8,DamageReceived_origin0,1287.912231,-379.031250,-127.968750
0,mihac,CT,8,Death,1093.163086,-398.552063,-127.968750
0,mihac,CT,9,DamageInfliged_origin0,446.254486,-1428.656982,-607.968750
0,mihac,CT,9,DamageInfliged_target0,1103.872192,-1374.784912,-635.218750
0,mihac,CT,9,Kill_0,446.254486,-1428.656982,-607.968750
0,mihac,CT,9,Death,412.816925,-1611.765259,-692.751160
0,mihac,CT,9,DamageReceived_target0,412.816925,-1611.765259,-692.751160
0,mihac,CT,9,DamageReceived_origin0,189.962723,-1558.880493,-767.968750
0,mihac,CT,10,DamageInfliged_origin1,66.355209,-834.601990,-415.968750
0,mihac,CT,10,DamageInfliged_origin2,684.447144,-1220.263062,-415.968750
0,mihac,CT,10,DamageInfliged_target2,461.209381,-344.667236,-415.968750
0,mihac,CT,10,Kill_1,686.356506,-1219.400146,-415.968750
0,mihac,CT,10,Death,675.653198,-813.957581,-415.968750
0,mihac,CT,10,DamageInfliged_origin3,686.356506,-1219.400146,-415.968750
0,mihac,CT,10,DamageInfliged_target4,461.208374,-344.561615,-415.968750
0,mihac,CT,10,DamageInfliged_origin5,767.164856,-1188.388794,-415.968750
0,mihac,CT,10,DamageInfliged_target5,581.274353,-1429.188599,-415.968750
0,mihac,CT,10,Kill_2,767.164856,-1188.388794,-415.968750
0,mihac,CT,10,DamageInfliged_origin0,58.962109,-831.218079,-415.968750
0,mihac,CT,10,Kill_0,66.355209,-834.601990,-415.968750
0,mihac,CT,10,DamageInfliged_target3,460.682861,-344.697968,-415.968750
0,mihac,CT,10,DamageInfliged_origin4,686.356506,-1219.400146,-415.968750
0,mihac,CT,10,DamageInfliged_target0,-127.741020,-1236.664673,-415.968750
0,mihac,CT,10,DamageReceived_target0,66.355209,-834.601990,-415.968750
0,mihac,CT,10,DamageReceived_origin0,-127.741020,-1236.664673,-415.968750
0,mihac,CT,10,DamageInfliged_target1,-127.741020,-1236.664673,-415.968750
0,mihac,CT,11,DamageReceived_target0,-118.491585,-631.190002,-415.968750
0,mihac,CT,11,DamageReceived_origin0,-5.257543,-953.478943,-415.968750
0,mihac,CT,11,Death,-118.491585,-631.190002,-415.968750
0,mihac,CT,12,DamageInfliged_target2,502.630524,-852.558716,-399.968750
0,mihac,CT,12,DamageInfliged_target5,507.666901,-849.908081,-399.968750
0,mihac,CT,12,DamageReceived_target0,920.062866,-1447.554077,-415.968750
0,mihac,CT,12,DamageInfliged_origin1,564.398804,-1087.673096,-415.968750
0,mihac,CT,12,Kill_0,564.398804,-1087.673096,-415.968750
0,mihac,CT,12,DamageInfliged_origin3,920.062866,-1447.554077,-415.968750
0,mihac,CT,12,DamageInfliged_target4,507.319885,-850.125427,-399.968750
0,mihac,CT,12,DamageReceived_origin0,507.637299,-849.926636,-399.968750
0,mihac,CT,12,DamageInfliged_origin0,558.646912,-1087.816162,-415.968750
0,mihac,CT,12,DamageInfliged_origin2,920.062866,-1447.554077,-415.968750
0,mihac,CT,12,DamageInfliged_origin4,920.062866,-1447.554077,-415.968750
0,mihac,CT,12,DamageInfliged_target0,559.349915,-1601.513306,-415.979248
0,mihac,CT,12,DamageInfliged_target1,557.671021,-1601.601196,-415.979248
0,mihac,CT,12,Kill_1,920.062866,-1447.554077,-415.968750
0,mihac,CT,12,DamageInfliged_target3,505.652222,-851.170044,-399.968750
0,mihac,CT,12,DamageInfliged_origin5,920.062866,-1447.554077,-415.968750
0,mihac,CT,13,DamageInfliged_origin0,1238.599487,-2010.373169,-415.306671
0,mihac,CT,13,DamageInfliged_target0,485.532257,-1764.102539,-223.968750
0,mihac,CT,13,Kill_0,1238.599487,-2010.373169,-415.306671
0,LaMasse,CT,5,DamageReceived_origin0,1319.320679,-2447.528564,-418.176270
0,LaMasse,CT,5,DamageInfliged_origin0,896.474609,-2018.500366,-415.969269
0,LaMasse,CT,5,DamageInfliged_target0,-90.276176,-2023.618530,-415.968750
0,LaMasse,CT,5,DamageInfliged_origin1,896.474609,-2018.500366,-415.969269
0,LaMasse,CT,5,DamageInfliged_target1,-135.757675,-2021.986816,-415.968750
0,LaMasse,CT,5,DamageInfliged_origin2,896.474609,-2018.500366,-415.969269
0,LaMasse,CT,5,DamageInfliged_target2,-172.618225,-1912.092407,-415.968750
0,LaMasse,CT,5,DamageReceived_target0,677.445312,-2117.619141,-415.969269
0,LaMasse,CT,5,DamageInfliged_origin3,677.445312,-2117.619141,-415.969269
0,LaMasse,CT,5,DamageInfliged_target3,1321.005249,-2447.968750,-419.299286
0,LaMasse,CT,5,Death,677.445312,-2117.619141,-415.969269
0,LaMasse,CT,6,DamageInfliged_origin14,387.688751,-1106.676758,-255.968750
0,LaMasse,CT,6,DamageInfliged_origin17,467.396942,-1186.024414,-250.468750
0,LaMasse,CT,6,DamageInfliged_target20,106.844055,-1184.024780,-415.968750
0,LaMasse,CT,6,DamageInfliged_origin2,1496.318237,-2442.612549,-536.180969
0,LaMasse,CT,6,DamageInfliged_origin5,1403.384033,-2399.031738,-474.218475
0,LaMasse,CT,6,Kill_2,1395.974609,-2413.147461,-469.278900
0,LaMasse,CT,6,DamageInfliged_origin12,408.983459,-1094.733765,-255.968750
0,LaMasse,CT,6,DamageInfliged_target0,1211.875366,-2423.009033,-415.968994
0,LaMasse,CT,6,DamageInfliged_target3,1231.328735,-2422.649902,-415.968994
0,LaMasse,CT,6,DamageInfliged_target4,526.792480,-2318.688965,-415.971893
0,LaMasse,CT,6,DamageInfliged_target14,103.935219,-1184.408325,-415.968750
0,LaMasse,CT,6,DamageInfliged_origin9,1313.697510,-2415.693604,-415.968750
0,LaMasse,CT,6,DamageInfliged_target18,371.687469,-1404.049805,-415.968750
0,LaMasse,CT,6,Kill_0,1496.432129,-2441.108887,-536.250549
0,LaMasse,CT,6,DamageInfliged_origin6,1409.093750,-2397.928467,-478.024963
0,LaMasse,CT,6,DamageInfliged_origin7,1410.189331,-2397.716797,-478.755371
0,LaMasse,CT,6,DamageInfliged_target8,1172.653687,-2460.131836,-415.971832
0,LaMasse,CT,6,DamageInfliged_origin15,401.394775,-1119.446045,-255.968750
0,LaMasse,CT,6,DamageInfliged_target15,71.124031,-1194.432495,-415.968750
0,LaMasse,CT,6,DamageInfliged_origin16,428.277100,-1144.610718,-255.968750
0,LaMasse,CT,6,DamageInfliged_target17,321.797180,-1422.908691,-415.968750
0,LaMasse,CT,6,DamageReceived_origin0,106.844055,-1184.024780,-415.968750
0,LaMasse,CT,6,DamageInfliged_target7,530.527161,-2313.325195,-415.971893
0,LaMasse,CT,6,DamageInfliged_target9,88.459480,-1839.603760,-36.311794
0,LaMasse,CT,6,DamageInfliged_target10,88.459480,-1839.603760,-36.311794
0,LaMasse,CT,6,Kill_4,410.687439,-1156.441406,-255.968750
0,LaMasse,CT,6,DamageInfliged_target2,1228.311401,-2422.502930,-415.968994
0,LaMasse,CT,6,DamageInfliged_origin10,1313.254028,-2415.811523,-415.968750
0,LaMasse,CT,6,Kill_3,1313.254028,-2415.811523,-415.968750
0,LaMasse,CT,6,Kill_1,1410.189331,-2397.716797,-478.755371
0,LaMasse,CT,6,DamageInfliged_origin11,1313.254028,-2415.811523,-415.968750
0,LaMasse,CT,6,DamageInfliged_target11,88.459480,-1839.603760,-36.311794
0,LaMasse,CT,6,DamageInfliged_target12,110.063965,-1265.752441,-415.968750
0,LaMasse,CT,6,DamageInfliged_origin1,1496.460815,-2443.432617,-536.269653
0,LaMasse,CT,6,DamageInfliged_target1,1223.864868,-2422.429688,-415.968994
0,LaMasse,CT,6,DamageInfliged_origin3,1496.432129,-2441.108887,-536.250549
0,LaMasse,CT,6,DamageInfliged_target5,529.632812,-2314.170166,-415.971893
0,LaMasse,CT,6,DamageInfliged_target16,31.754793,-1205.895630,-415.968750
0,LaMasse,CT,6,DamageInfliged_origin18,410.687439,-1156.441406,-255.968750
0,LaMasse,CT,6,DamageInfliged_origin19,334.811066,-1288.592407,-415.968750
0,LaMasse,CT,6,DamageInfliged_origin20,333.084656,-1292.526611,-415.968750
0,LaMasse,CT,6,DamageReceived_target0,333.408691,-1291.846802,-415.968750
0,LaMasse,CT,6,DamageInfliged_origin4,1394.937622,-2402.321777,-468.587524
0,LaMasse,CT,6,DamageInfliged_origin8,1395.974609,-2413.147461,-469.278900
0,LaMasse,CT,6,DamageInfliged_target13,113.351250,-1188.087158,-415.968750
0,LaMasse,CT,6,Death,333.408691,-1291.846802,-415.968750
0,LaMasse,CT,6,DamageInfliged_origin0,1497.937256,-2447.968750,-537.253967
0,LaMasse,CT,6,DamageInfliged_target6,530.527161,-2313.325195,-415.971893
0,LaMasse,CT,6,DamageInfliged_origin13,380.538971,-1099.889282,-255.968750
0,LaMasse,CT,6,DamageInfliged_target19,106.919571,-1184.024780,-415.968750
0,LaMasse,CT,1,DamageReceived_target0,421.202606,-1297.512573,-415.968750
0,LaMasse,CT,1,DamageReceived_origin0,695.802612,-1441.094849,-415.968781
0,LaMasse,CT,1,DamageInfliged_target3,705.151184,-1424.202393,-415.968781
0,LaMasse,CT,1,DamageInfliged_origin0,898.109924,-1659.021606,-415.976105
0,LaMasse,CT,1,DamageInfliged_origin1,-59.958622,-1263.684937,-415.968750
0,LaMasse,CT,1,Kill_0,-59.958622,-1263.684937,-415.968750
0,LaMasse,CT,1,DamageInfliged_target2,-46.940342,-1164.609619,-415.978668
0,LaMasse,CT,1,DamageInfliged_origin3,423.564423,-1292.636963,-415.968750
0,LaMasse,CT,1,Death,421.202606,-1297.512573,-415.968750
0,LaMasse,CT,1,DamageInfliged_target0,-194.253860,-1985.451904,-415.968750
0,LaMasse,CT,1,DamageInfliged_target1,44.129375,-693.409546,-415.968750
0,LaMasse,CT,1,DamageInfliged_origin2,-65.129295,-1263.061646,-415.968750
0,LaMasse,CT,2,DamageInfliged_origin0,648.631226,-567.797791,-415.968750
0,LaMasse,CT,2,DamageInfliged_target0,238.031952,-1069.260986,-415.968750
0,LaMasse,CT,2,DamageReceived_target0,660.495972,-577.223877,-415.968750
0,LaMasse,CT,2,DamageReceived_origin0,243.701111,-1070.521973,-413.495056
0,LaMasse,CT,2,Death,660.495972,-577.223877,-415.968750
0,LaMasse,CT,3,DamageInfliged_origin2,827.273499,-2200.955566,-416.254303
0,LaMasse,CT,3,DamageInfliged_target2,556.396240,-1665.059570,-173.968750
0,LaMasse,CT,3,DamageInfliged_origin4,845.059143,-2192.048828,-416.202576
0,LaMasse,CT,3,DamageInfliged_target4,563.620056,-1657.759888,-173.968750
0,LaMasse,CT,3,Kill_0,845.059143,-2192.048828,-416.202576
0,LaMasse,CT,3,DamageInfliged_target3,563.620056,-1657.759888,-173.968750
0,LaMasse,CT,3,DamageInfliged_origin0,822.465454,-2204.024658,-416.253906
0,LaMasse,CT,3,DamageInfliged_target0,479.725342,-1661.162354,-46.823215
0,LaMasse,CT,3,DamageInfliged_origin1,824.440002,-2202.760254,-416.254303
0,LaMasse,CT,3,DamageInfliged_target1,518.651733,-1664.420410,-104.128960
0,LaMasse,CT,3,DamageInfliged_origin3,844.930725,-2192.111816,-416.202576
0,LaMasse,CT,4,DamageReceived_origin0,142.583206,-2247.610352,-415.968750
0,LaMasse,CT,4,Death,1264.262573,-2374.376465,-415.969696
0,LaMasse,CT,4,DamageInfliged_origin0,1253.583740,-2438.683105,-415.969696
0,LaMasse,CT,4,DamageInfliged_target0,138.683960,-1508.184204,-31.537090
0,LaMasse,CT,4,DamageInfliged_origin1,1259.259033,-2432.026855,-415.969696
0,LaMasse,CT,4,DamageInfliged_target1,138.683960,-1508.184204,-31.537090
0,LaMasse,CT,4,DamageReceived_target0,1264.262573,-2374.376465,-415.969696
0,LaMasse,T,14,DamageInfliged_origin2,1307.666016,-1807.471069,-623.968750
0,LaMasse,T,14,DamageInfliged_target4,1511.455200,-2419.016113,-546.265930
0,LaMasse,T,14,DamageInfliged_origin5,1573.361938,-2264.241943,-610.467651
0,LaMasse,T,14,DamageInfliged_target6,1519.325562,-2405.178955,-551.512878
0,LaMasse,T,14,DamageInfliged_target7,1515.130859,-2403.427734,-548.716370
0,LaMasse,T,14,DamageInfliged_target0,1513.762207,-2039.911621,-639.968750
0,LaMasse,T,14,DamageInfliged_target1,1513.762817,-2031.562988,-639.968750
0,LaMasse,T,14,DamageInfliged_target5,1520.213257,-2410.509033,-559.968750
0,LaMasse,T,14,DamageInfliged_origin6,1581.210815,-2277.582275,-601.574097
0,LaMasse,T,14,DamageInfliged_origin1,1300.252319,-1813.935181,-639.968750
0,LaMasse,T,14,DamageInfliged_origin3,1309.677979,-1805.714355,-623.968750
0,LaMasse,T,14,Death,1561.206909,-2277.671387,-601.514587
0,LaMasse,T,14,DamageInfliged_origin0,1299.032593,-1814.844971,-639.968750
0,LaMasse,T,14,DamageInfliged_target3,1510.031860,-2013.693115,-639.968750
0,LaMasse,T,14,DamageInfliged_target2,1514.964722,-2022.029541,-639.968750
0,LaMasse,T,14,Kill_0,1309.677979,-1805.714355,-623.968750
0,LaMasse,T,14,DamageInfliged_origin4,1551.324219,-2244.765869,-623.451721
0,LaMasse,T,14,DamageInfliged_origin7,1570.895142,-2278.954834,-600.659058
0,LaMasse,T,14,DamageReceived_target0,1561.206909,-2277.671387,-601.514587
0,LaMasse,T,14,DamageReceived_origin0,1512.556152,-2402.438232,-546.999939
0,LaMasse,T,7,DamageReceived_target0,364.182770,-1320.130981,-767.968750
0,LaMasse,T,7,DamageReceived_origin0,864.827698,-0.571419,-639.968750
0,LaMasse,T,7,Death,364.182770,-1320.130981,-767.968750
0,LaMasse,T,8,DamageInfliged_origin7,1288.741211,-382.685455,-127.968750
0,LaMasse,T,8,DamageInfliged_target7,1093.558716,-400.512512,-127.968750
0,LaMasse,T,8,DamageInfliged_origin8,1287.912231,-379.031250,-127.968750
0,LaMasse,T,8,DamageInfliged_origin0,932.296143,-1557.474121,-282.562500
0,LaMasse,T,8,DamageInfliged_target0,998.981262,-1645.746582,-416.194153
0,LaMasse,T,8,DamageInfliged_origin2,1295.356201,-387.016357,-127.968750
0,LaMasse,T,8,DamageInfliged_origin3,1293.745728,-379.730927,-127.968750
0,LaMasse,T,8,DamageInfliged_target3,1136.529297,-373.910797,-107.305222
0,LaMasse,T,8,DamageInfliged_target4,1128.299194,-388.976440,-75.423904
0,LaMasse,T,8,Kill_0,1287.912231,-379.031250,-127.968750
0,LaMasse,T,8,Death,289.760010,-633.662354,-127.968750
0,LaMasse,T,8,DamageInfliged_target1,998.565491,-1645.599976,-416.204529
0,LaMasse,T,8,DamageReceived_origin0,707.552612,-1596.522461,-415.981628
0,LaMasse,T,8,DamageInfliged_target2,1136.442261,-368.190948,-123.445419
0,LaMasse,T,8,DamageInfliged_target6,1094.640015,-401.833069,-127.968750
0,LaMasse,T,8,DamageInfliged_origin4,1291.661987,-387.607452,-127.968750
0,LaMasse,T,8,DamageInfliged_origin5,1289.979980,-397.786346,-127.968750
0,LaMasse,T,8,DamageInfliged_target5,1105.875488,-401.925262,-96.285416
0,LaMasse,T,8,DamageInfliged_target8,1093.163086,-398.552063,-127.968750
0,LaMasse,T,8,DamageInfliged_origin1,934.937988,-1557.626465,-303.265625
0,LaMasse,T,8,DamageReceived_target0,289.760010,-633.662354,-127.968750
0,LaMasse,T,8,DamageInfliged_origin6,1289.475464,-390.929260,-127.968750
0,LaMasse,T,9,DamageInfliged_origin0,-972.075500,-1018.154053,-417.725922
0,LaMasse,T,9,DamageInfliged_target1,-632.051880,-1069.475098,-418.181519
0,LaMasse,T,9,DamageInfliged_origin3,-972.008057,-1018.192078,-417.727173
0,LaMasse,T,9,DamageInfliged_target3,-626.360413,-1086.478027,-417.951630
0,LaMasse,T,9,DamageInfliged_origin4,-971.692200,-1018.256104,-417.729279
0,LaMasse,T,9,DamageInfliged_target4,-626.003174,-1089.560181,-417.935120
0,LaMasse,T,9,DamageReceived_target0,-1171.360840,-1142.789795,-416.422882
0,LaMasse,T,9,DamageInfliged_target6,-629.871765,-1116.172485,-418.084778
0,LaMasse,T,9,Kill_0,-949.953552,-1069.142090,-417.468170
0,LaMasse,T,9,DamageInfliged_origin1,-972.008057,-1018.192078,-417.727173
0,LaMasse,T,9,DamageInfliged_origin2,-972.008057,-1018.192078,-417.727173
0,LaMasse,T,9,DamageInfliged_origin5,-947.694275,-1061.805420,-417.710724
0,LaMasse,T,9,DamageInfliged_target2,-627.565857,-1080.130493,-417.991638
